date,asset_downloads,sha512sum_downloads
2025-10-25,40097,1622074
2025-10-26,40099,1622074
2025-10-27,40100,1622074
2025-10-28,40101,1622074
2025-10-29,40102,1622074
2025-10-30,40103,1622074
2025-10-31,40104,1622074
2025-11-01,40105,1622074
2025-11-02,40106,1622074
2025-11-03,40107,1622074
2025-11-04,40108,1622074
2025-11-05,40109,1622074
2025-11-06,40110,1622074
2025-11-07,40111,1622074
2025-11-08,40112,1622074
2025-11-09,40114,1622074
2025-11-10,40115,1622074
2025-11-11,40116,1622074
2025-11-12,40118,1622074
2025-11-13,40119,1622074
2025-11-14,40120,1622074
2025-11-15,40121,1622074
2025-11-16,40122,1622074
2025-11-17,40123,1622074
2025-11-18,40126,1622074
2025-11-19,40127,1622074
2025-11-20,40128,1622074
2025-11-21,40129,1622074
2025-11-22,40130,1622074
2025-11-23,40131,1622074
2025-11-24,40132,1622074
2025-11-25,40133,1622074
2025-11-26,40134,1622074
2025-11-27,40135,1622074
2025-11-28,40136,1622074
2025-11-29,40137,1622074
2025-11-30,40137,1622074
2025-12-01,40138,1622074
2025-12-02,40139,1622074
2025-12-03,40140,1622074
2025-12-04,40141,1622074
2025-12-05,40142,1622074
2025-12-06,40143,1622074
2025-12-07,40144,1622074
2025-12-08,40145,1622074
2025-12-09,40146,1622074
2025-12-10,40147,1622074
2025-12-11,40148,1622074
2025-12-12,40149,1622074
2025-12-13,40150,1622074
2025-12-14,40151,1622074
2025-12-15,40152,1622074
2025-12-16,40153,1622074
2025-12-17,40154,1622074
2025-12-18,40155,1622074
2025-12-19,40156,1622074
2025-12-20,40157,1622074
2025-12-21,40158,1622074
2025-12-22,40159,1622074
2025-12-23,40160,1622074
2025-12-24,40161,1622074
2025-12-25,40162,1622074
2025-12-26,40163,1622074
2025-12-27,40164,1622074
2025-12-28,40165,1622074
2025-12-29,40166,1622074
2025-12-30,40167,1622074
2025-12-31,40168,1622074
2026-01-01,40169,1622074
2026-01-02,40170,1622074
2026-01-03,40171,1622074
2026-01-04,40172,1622074
2026-01-05,40173,1622074
2026-01-06,40174,1622074
2026-01-07,40176,1622075
2026-01-08,40177,1622075
2026-01-09,40178,1622075
2026-01-10,40179,1622075
2026-01-11,40180,1622075
2026-01-12,40181,1622075
2026-01-13,40182,1622075
2026-01-14,40183,1622075
2026-01-15,40184,1622075
2026-01-16,40184,1622075
2026-01-17,40185,1622075
2026-01-18,40186,1622075
2026-01-19,40187,1622075
2026-01-20,40188,1622075
2026-01-21,40189,1622075
2026-01-22,40190,1622075
2026-01-23,40191,1622075
2026-01-24,40192,1622075
2026-01-25,40193,1622075
2026-01-26,40195,1622076
2026-01-27,40196,1622076
2026-01-28,40197,1622076
2026-01-29,40198,1622076
2026-01-30,40200,1622077
2026-01-31,40201,1622077
2026-02-01,40202,1622077
2026-02-02,40203,1622077
2026-02-03,40205,1622078
2026-02-04,40206,1622078
2026-02-05,40207,1622078
2026-02-06,40208,1622078
2026-02-07,40209,1622078
2026-02-08,40210,1622079
2026-02-09,40211,1622079
2026-02-10,40212,1622079
2026-02-15,40217,1622079
2026-02-16,40218,1622079
2026-02-17,40219,1622079
2026-02-18,40220,1622079
2026-02-19,40221,1622079
2026-02-20,40222,1622079
2026-02-21,40223,1622079
2026-02-22,40224,1622079
2026-02-23,40225,1622079
2026-02-24,40226,1622079
2026-02-25,40227,1622079
2026-02-26,40228,1622079
2026-02-27,40229,1622079
2026-02-28,40230,1622079
2026-03-01,40231,1622079
2026-03-02,40232,1622079
2026-03-03,40233,1622079
2026-03-04,40234,1622079
2026-03-05,40235,1622079
