date,asset_downloads,sha512sum_downloads
2026-01-19,268,3
2026-01-20,1811,5
2026-01-21,2706,5
2026-01-22,3960,6
2026-01-23,4536,6
2026-01-24,4718,6
2026-01-25,4944,6
2026-01-26,5503,8
2026-01-27,10579,13186
2026-01-28,15479,26434
2026-01-29,20588,43760
2026-01-30,23822,64943
2026-01-31,24839,81733
2026-02-01,26395,92891
2026-02-02,31109,117171
2026-02-03,35344,147817
2026-02-04,38791,169016
2026-02-05,42217,194718
2026-02-06,44502,220621
2026-02-07,45196,241210
2026-02-08,47139,265712
2026-02-09,50476,296033
2026-02-10,53337,326285
2026-02-15,62665,441722
2026-02-16,65178,473854
2026-02-17,67898,508812
2026-02-18,70686,545277
2026-02-19,73125,574053
2026-02-20,74833,602966
2026-02-21,75368,627109
2026-02-22,76500,654126
2026-02-23,78864,685608
2026-02-24,81102,713887
2026-02-25,82956,744150
2026-02-26,84501,767636
2026-02-27,85700,785472
2026-02-28,86060,799962
2026-03-01,86857,818405
2026-03-02,88471,848508
2026-03-03,89939,878568
2026-03-04,90961,899005
2026-03-05,91905,922001
2026-03-06,92568,941390
2026-03-07,92837,957116
2026-03-08,93238,974058
2026-03-09,94289,997036
2026-03-10,95167,1020151
2026-03-11,96008,1042467
2026-03-12,96822,1064743
2026-03-13,97123,1074565
2026-03-14,97266,1079778
2026-03-15,97419,1081962
2026-03-16,97794,1089078
2026-03-17,98153,1097083
2026-03-18,98464,1105575
