date,asset_downloads,sha512sum_downloads
2025-10-25,1299,28
2025-10-26,1301,28
2025-10-27,1302,28
2025-10-28,1303,28
2025-10-29,1304,28
2025-10-30,1305,28
2025-10-31,1306,28
2025-11-01,1307,28
2025-11-02,1308,28
2025-11-03,1309,28
2025-11-04,1310,28
2025-11-05,1311,28
2025-11-06,1312,28
2025-11-07,1313,28
2025-11-08,1314,28
2025-11-09,1315,28
2025-11-10,1316,28
2025-11-11,1317,28
2025-11-12,1318,28
2025-11-13,1319,28
2025-11-14,1320,28
2025-11-15,1321,28
2025-11-16,1322,28
2025-11-17,1323,28
2025-11-18,1324,28
2025-11-19,1325,28
2025-11-20,1326,28
2025-11-21,1327,28
2025-11-22,1328,28
2025-11-23,1329,28
2025-11-24,1330,28
2025-11-25,1331,28
2025-11-26,1332,28
2025-11-27,1333,28
2025-11-28,1334,28
2025-11-29,1335,28
2025-11-30,1335,28
2025-12-01,1336,28
2025-12-02,1337,28
2025-12-03,1338,28
2025-12-04,1339,28
2025-12-05,1340,28
2025-12-06,1341,28
2025-12-07,1342,28
2025-12-08,1343,28
2025-12-09,1344,28
2025-12-10,1345,28
2025-12-11,1346,28
2025-12-12,1347,28
2025-12-13,1348,28
2025-12-14,1349,28
2025-12-15,1350,28
2025-12-16,1351,28
2025-12-17,1352,28
2025-12-18,1353,28
2025-12-19,1354,28
2025-12-20,1355,28
2025-12-21,1356,28
2025-12-22,1357,28
2025-12-23,1358,28
2025-12-24,1359,28
2025-12-25,1360,28
2025-12-26,1361,28
2025-12-27,1362,28
2025-12-28,1363,28
2025-12-29,1364,28
2025-12-30,1365,28
2025-12-31,1366,28
2026-01-01,1367,28
2026-01-02,1368,28
2026-01-03,1369,28
2026-01-04,1370,28
2026-01-05,1371,28
2026-01-06,1372,28
2026-01-07,1374,29
2026-01-08,1375,29
2026-01-09,1376,29
2026-01-10,1377,29
2026-01-11,1378,29
2026-01-12,1379,29
2026-01-13,1380,29
2026-01-14,1381,29
2026-01-15,1382,29
2026-01-16,1382,29
2026-01-17,1383,29
2026-01-18,1384,29
2026-01-19,1385,29
2026-01-20,1386,29
2026-01-21,1387,29
2026-01-22,1388,29
2026-01-23,1389,29
2026-01-24,1390,29
2026-01-25,1391,29
2026-01-26,1393,30
2026-01-27,1394,30
2026-01-28,1395,30
2026-01-29,1396,30
2026-01-30,1398,31
2026-01-31,1399,31
2026-02-01,1400,31
2026-02-02,1401,31
2026-02-03,1403,32
2026-02-04,1404,33
2026-02-05,1405,33
2026-02-06,1406,33
2026-02-07,1407,33
2026-02-08,1408,33
2026-02-09,1409,33
2026-02-10,1410,33
2026-02-15,1415,33
2026-02-16,1416,33
2026-02-17,1417,33
2026-02-18,1418,33
2026-02-19,1419,33
2026-02-20,1420,33
2026-02-21,1421,33
2026-02-22,1422,33
2026-02-23,1423,33
2026-02-24,1424,33
2026-02-25,1425,33
2026-02-26,1426,33
2026-02-27,1427,33
2026-02-28,1428,33
2026-03-01,1429,33
2026-03-02,1430,33
2026-03-03,1431,33
2026-03-04,1432,33
2026-03-05,1433,33
2026-03-06,1434,33
2026-03-07,1435,33
2026-03-08,1436,33
2026-03-09,1437,33
2026-03-10,1438,33
2026-03-11,1439,33
2026-03-12,1440,33
2026-03-13,1440,33
2026-03-14,1441,33
2026-03-15,1442,33
2026-03-16,1443,33
2026-03-17,1444,33
2026-03-18,1444,33
2026-03-19,1444,33
2026-03-20,1445,33
2026-03-21,1446,33
2026-03-22,1446,33
2026-03-23,1447,33
2026-03-24,1448,33
2026-03-25,1449,33
2026-03-26,1455,33
2026-03-27,1456,33
2026-03-28,1456,33
2026-03-29,1457,33
2026-03-30,1458,33
2026-03-31,1459,33
2026-04-01,1460,33
2026-04-02,1461,33
2026-04-03,1462,33
2026-04-04,1463,33
2026-04-05,1464,33
2026-04-06,1465,33
2026-04-07,1466,33
2026-04-08,1467,33
2026-04-09,1468,33
2026-04-10,1469,33
2026-04-11,1470,33
2026-04-12,1471,33
2026-04-13,1472,33
2026-04-14,1473,33
2026-04-15,1474,33
2026-04-16,1475,33
2026-04-17,1476,33
2026-04-18,1477,33
2026-04-19,1478,33
2026-04-20,1479,33
2026-04-21,1480,33
2026-04-22,1481,33
2026-04-23,1482,33
2026-04-24,1483,33
2026-04-25,1483,33
2026-04-26,1483,33
2026-04-27,1483,33
2026-04-28,1485,33
2026-04-29,1486,33
2026-04-30,1487,33
2026-05-01,1488,33
2026-05-02,1489,33
2026-05-03,1490,33
2026-05-04,1491,33
2026-05-05,1492,33
2026-05-06,1493,33
2026-05-07,1494,33
2026-05-08,1495,33
2026-05-09,1496,33
2026-05-11,1498,33
2026-05-12,1499,33
2026-05-13,1500,33
2026-05-14,1501,33
2026-05-15,1502,33
2026-05-16,1503,33
2026-05-18,1504,33
2026-05-19,1506,33
2026-05-21,1508,33
2026-05-22,1509,33
2026-05-23,1510,33
2026-05-25,1511,33
2026-05-27,1513,33
2026-05-28,1514,33
2026-05-29,1516,33
2026-05-30,1517,33
2026-06-01,1518,33
2026-06-02,1519,33
2026-06-03,1520,33
2026-06-04,1522,33
2026-06-05,1525,33
2026-06-06,1527,33
2026-06-08,1531,33
2026-06-09,1534,33
2026-06-10,1536,33
2026-06-11,1538,33
2026-06-12,1542,33
2026-06-13,1544,33
2026-06-15,1546,33
