date,asset_downloads,sha512sum_downloads
2025-10-25,17802,310215
2025-10-26,17804,310215
2025-10-27,17805,310215
2025-10-28,17806,310215
2025-10-29,17807,310215
2025-10-30,17808,310215
2025-10-31,17809,310215
2025-11-01,17810,310215
2025-11-02,17811,310215
2025-11-03,17812,310215
2025-11-04,17813,310215
2025-11-05,17814,310215
2025-11-06,17815,310215
2025-11-07,17816,310215
2025-11-08,17817,310215
2025-11-09,17818,310215
2025-11-10,17819,310215
2025-11-11,17820,310215
2025-11-12,17822,310215
2025-11-13,17823,310215
2025-11-14,17824,310215
2025-11-15,17825,310215
2025-11-16,17826,310215
2025-11-17,17827,310215
2025-11-18,17828,310215
2025-11-19,17829,310215
2025-11-20,17830,310215
2025-11-21,17831,310215
2025-11-22,17832,310215
2025-11-23,17833,310215
2025-11-24,17834,310215
2025-11-25,17835,310215
2025-11-26,17836,310215
2025-11-27,17837,310215
2025-11-28,17838,310215
2025-11-29,17839,310215
2025-11-30,17839,310215
2025-12-01,17840,310215
2025-12-02,17841,310215
2025-12-03,17842,310215
2025-12-04,17843,310215
2025-12-05,17844,310215
2025-12-06,17845,310215
2025-12-07,17846,310215
2025-12-08,17847,310215
2025-12-09,17848,310215
2025-12-10,17849,310215
2025-12-11,17850,310215
2025-12-12,17851,310215
2025-12-13,17852,310215
2025-12-14,17853,310215
2025-12-15,17854,310215
2025-12-16,17855,310215
2025-12-17,17856,310215
2025-12-18,17857,310215
2025-12-19,17858,310215
2025-12-20,17859,310215
2025-12-21,17860,310215
2025-12-22,17861,310215
2025-12-23,17862,310215
2025-12-24,17863,310215
2025-12-25,17864,310215
2025-12-26,17865,310215
2025-12-27,17866,310215
2025-12-28,17867,310215
2025-12-29,17868,310215
2025-12-30,17869,310215
2025-12-31,17870,310215
2026-01-01,17871,310215
2026-01-02,17872,310215
2026-01-03,17873,310215
2026-01-04,17874,310215
2026-01-05,17875,310215
2026-01-06,17876,310215
2026-01-07,17878,310216
2026-01-08,17879,310216
2026-01-09,17880,310216
2026-01-10,17881,310216
2026-01-11,17882,310216
2026-01-12,17883,310216
2026-01-13,17884,310216
2026-01-14,17885,310216
2026-01-15,17886,310216
2026-01-16,17886,310216
2026-01-17,17887,310216
2026-01-18,17888,310216
2026-01-19,17889,310216
2026-01-20,17890,310216
2026-01-21,17891,310216
2026-01-22,17892,310216
2026-01-23,17893,310216
2026-01-24,17894,310216
2026-01-25,17895,310216
2026-01-26,17897,310217
2026-01-27,17898,310217
2026-01-28,17899,310217
2026-01-29,17900,310217
2026-01-30,17902,310218
2026-01-31,17903,310218
