date,asset_downloads,sha512sum_downloads
2026-05-04,617,42
2026-05-05,2804,50
2026-05-06,5966,60
2026-05-07,8165,70
2026-05-08,9623,76
2026-05-09,10173,81
2026-05-11,14235,82
2026-05-12,16593,82
2026-05-13,19038,1880
2026-05-14,19380,1880
2026-05-15,19495,1881
2026-05-16,19507,1881
2026-05-18,19529,1881
2026-05-19,19561,1881
2026-05-21,19587,1881
2026-05-22,19600,1881
2026-05-23,19601,1881
2026-05-25,19616,1881
2026-05-27,19639,1881
2026-05-28,19646,1881
2026-05-29,19658,1881
2026-05-30,19662,1881
2026-06-01,19671,1881
2026-06-02,19680,1881
2026-06-03,19691,1881
2026-06-04,19706,1881
2026-06-05,19717,1881
2026-06-06,19722,1881
2026-06-08,19736,1881
2026-06-09,19752,1881
2026-06-10,19770,1881
2026-06-11,19783,1881
2026-06-12,19811,1881
2026-06-13,19815,1881
2026-06-15,19823,1881
2026-06-16,19842,1881
2026-06-17,19859,1881
2026-06-18,19868,1881
2026-06-19,19889,1882
2026-06-21,19891,1882
2026-06-22,19904,1882
2026-06-23,19926,1882
2026-06-24,19929,1882
2026-06-25,19937,1882
2026-06-26,19943,1882
2026-06-27,19947,1882
2026-06-29,19954,1883
2026-07-01,19961,1884
2026-07-02,19970,1884
2026-07-03,19973,1884
2026-07-04,19975,1884
2026-07-06,19981,1884
2026-07-07,19985,1884
2026-07-08,19988,1884
2026-07-09,19989,1884
2026-07-10,19993,1884
2026-07-11,19996,1884
2026-07-13,20007,1884
2026-07-14,20014,1884
2026-07-15,20024,1884
2026-07-16,20026,1884
2026-07-17,20034,1884
2026-07-18,20037,1884
2026-07-19,20038,1884
2026-07-20,20043,1884
2026-07-21,20046,1884
2026-07-22,20054,1884
2026-07-23,20060,1884
2026-07-24,20064,1884
2026-07-25,20066,1884
2026-07-27,20069,1884
2026-07-28,20070,1884
2026-07-29,20072,1884
2026-07-30,20077,1884
2026-07-31,20079,1884
2026-08-01,20085,1884
2026-08-03,20089,1884
2026-08-04,20096,1885
2026-08-05,20099,1885
2026-08-06,20102,1885
2026-08-07,20107,1885
2026-08-08,20109,1885
2026-08-09,20112,1885
2026-08-10,20135,1885
2026-08-11,20139,1885
2026-08-12,20143,1885
2026-08-13,20146,1885
2026-08-14,20150,1885
2026-08-15,20153,1885
2026-08-16,20156,1885
2026-08-17,20160,1885
2026-08-18,20163,1885
2026-08-19,20167,1885
2026-08-20,20178,1885
