date,asset_downloads,sha512sum_downloads
2025-10-25,13914,293977
2025-10-26,13914,293977
2025-10-27,13914,293977
2025-10-28,13914,293977
2025-10-29,13914,293977
2025-10-30,13914,293977
2025-10-31,13914,293977
2025-11-01,13914,293977
2025-11-02,13914,293977
2025-11-03,13914,293977
2025-11-04,13914,293977
2025-11-05,13914,293977
2025-11-06,13914,293977
2025-11-07,13914,293977
2025-11-08,13914,293977
2025-11-09,13914,293977
2025-11-10,13914,293977
2025-11-11,13914,293977
2025-11-12,13914,293977
2025-11-13,13914,293977
2025-11-14,13914,293977
2025-11-15,13914,293977
2025-11-16,13914,293977
2025-11-17,13914,293977
2025-11-18,13914,293977
2025-11-19,13914,293977
2025-11-20,13914,293977
2025-11-21,13914,293977
2025-11-22,13914,293977
2025-11-23,13914,293977
2025-11-24,13914,293977
2025-11-25,13914,293977
2025-11-26,13914,293977
2025-11-27,13914,293977
2025-11-28,13914,293977
2025-11-29,13914,293977
2025-11-30,13914,293977
2025-12-01,13914,293977
2025-12-02,13914,293977
2025-12-03,13914,293977
2025-12-04,13914,293977
2025-12-05,13914,293977
2025-12-06,13914,293977
2025-12-07,13914,293977
2025-12-08,13914,293977
2025-12-09,13914,293977
2025-12-10,13914,293977
2025-12-11,13914,293977
2025-12-12,13914,293977
2025-12-13,13914,293977
2025-12-14,13914,293977
2025-12-15,13914,293977
2025-12-16,13914,293977
2025-12-17,13914,293977
2025-12-18,13914,293977
2025-12-19,13914,293977
2025-12-20,13914,293977
2025-12-21,13914,293977
2025-12-22,13914,293977
2025-12-23,13914,293977
2025-12-24,13914,293977
2025-12-25,13914,293977
2025-12-26,13914,293977
2025-12-27,13914,293977
2025-12-28,13914,293977
2025-12-29,13914,293977
2025-12-30,13914,293977
2025-12-31,13914,293977
2026-01-01,13914,293977
2026-01-02,13914,293977
2026-01-03,13914,293977
2026-01-04,13914,293977
2026-01-05,13914,293977
2026-01-06,13914,293977
2026-01-07,13915,293978
2026-01-08,13915,293978
2026-01-09,13915,293978
2026-01-10,13915,293978
2026-01-11,13915,293978
2026-01-12,13915,293978
2026-01-13,13915,293978
2026-01-14,13915,293978
2026-01-15,13915,293978
2026-01-16,13915,293978
2026-01-17,13915,293978
2026-01-18,13915,293978
2026-01-19,13915,293978
2026-01-20,13915,293978
2026-01-21,13915,293978
2026-01-22,13915,293978
2026-01-23,13915,293978
2026-01-24,13915,293978
2026-01-25,13915,293978
2026-01-26,13916,293979
2026-01-27,13916,293979
2026-01-28,13916,293979
2026-01-29,13916,293979
2026-01-30,13917,293980
2026-01-31,13917,293980
2026-02-01,13917,293980
2026-02-02,13917,293980
2026-02-03,13918,293981
2026-02-04,13918,293982
2026-02-05,13918,293982
2026-02-06,13918,293982
2026-02-07,13918,293982
2026-02-08,13918,293982
2026-02-09,13918,293982
2026-02-10,13918,293982
2026-02-15,13918,293982
2026-02-16,13918,293982
2026-02-17,13918,293982
2026-02-18,13918,293982
2026-02-19,13918,293982
2026-02-20,13918,293982
2026-02-21,13918,293982
2026-02-22,13918,293982
2026-02-23,13918,293982
2026-02-24,13918,293982
2026-02-25,13918,293982
2026-02-26,13918,293982
2026-02-27,13918,293982
2026-02-28,13918,293982
2026-03-01,13918,293982
2026-03-02,13918,293982
2026-03-03,13918,293982
2026-03-04,13918,293982
