date,asset_downloads,sha512sum_downloads
2025-10-25,29726,465111
2025-10-26,29728,465111
2025-10-27,29729,465111
2025-10-28,29730,465111
2025-10-29,29731,465111
2025-10-30,29732,465111
2025-10-31,29733,465111
2025-11-01,29734,465111
2025-11-02,29735,465111
2025-11-03,29736,465111
2025-11-04,29737,465111
2025-11-05,29738,465111
2025-11-06,29739,465111
2025-11-07,29740,465111
2025-11-08,29741,465111
2025-11-09,29743,465111
2025-11-10,29744,465111
2025-11-11,29745,465111
2025-11-12,29746,465111
2025-11-13,29747,465111
2025-11-14,29748,465111
2025-11-15,29749,465111
2025-11-16,29750,465111
2025-11-17,29751,465111
2025-11-18,29752,465111
2025-11-19,29753,465111
2025-11-20,29754,465111
2025-11-21,29755,465111
2025-11-22,29756,465111
2025-11-23,29757,465111
2025-11-24,29758,465111
2025-11-25,29759,465111
2025-11-26,29760,465111
2025-11-27,29761,465111
2025-11-28,29762,465111
2025-11-29,29763,465111
2025-11-30,29763,465111
2025-12-01,29764,465111
2025-12-02,29765,465111
2025-12-03,29766,465111
2025-12-04,29767,465111
2025-12-05,29768,465111
2025-12-06,29769,465111
2025-12-07,29770,465111
2025-12-08,29771,465111
2025-12-09,29772,465111
2025-12-10,29773,465111
2025-12-11,29774,465111
2025-12-12,29775,465111
2025-12-13,29776,465111
2025-12-14,29777,465111
2025-12-15,29778,465111
2025-12-16,29779,465111
2025-12-17,29780,465111
2025-12-18,29781,465111
2025-12-19,29782,465111
2025-12-20,29783,465111
2025-12-21,29784,465111
2025-12-22,29785,465111
2025-12-23,29786,465111
2025-12-24,29787,465111
2025-12-25,29788,465111
2025-12-26,29789,465111
2025-12-27,29790,465111
2025-12-28,29791,465111
2025-12-29,29792,465111
2025-12-30,29793,465111
2025-12-31,29794,465111
2026-01-01,29795,465111
2026-01-02,29796,465111
2026-01-03,29797,465111
2026-01-04,29798,465111
2026-01-05,29799,465111
2026-01-06,29800,465111
2026-01-07,29802,465112
2026-01-08,29803,465112
2026-01-09,29804,465112
2026-01-10,29805,465112
2026-01-11,29806,465112
2026-01-12,29807,465112
2026-01-13,29808,465112
2026-01-14,29809,465112
2026-01-15,29810,465112
2026-01-16,29810,465112
2026-01-17,29811,465112
2026-01-18,29812,465112
2026-01-19,29813,465112
2026-01-20,29814,465112
2026-01-21,29815,465112
2026-01-22,29816,465112
2026-01-23,29817,465112
2026-01-24,29818,465112
2026-01-25,29819,465112
2026-01-26,29821,465113
2026-01-27,29822,465113
2026-01-28,29823,465113
2026-01-29,29824,465113
2026-01-30,29826,465114
2026-01-31,29827,465114
2026-02-01,29828,465114
2026-02-02,29829,465114
2026-02-03,29831,465115
2026-02-04,29832,465116
2026-02-05,29833,465116
2026-02-06,29834,465116
2026-02-07,29835,465116
2026-02-08,29836,465116
2026-02-09,29837,465116
2026-02-10,29838,465116
2026-02-15,29843,465116
2026-02-16,29844,465116
2026-02-17,29845,465116
2026-02-18,29846,465116
2026-02-19,29847,465116
2026-02-20,29848,465116
