date,asset_downloads,sha512sum_downloads
2026-06-29,2411,8
2026-07-01,11188,41
2026-07-02,14938,52
2026-07-03,17121,55
2026-07-04,18227,60
2026-07-06,23952,80
2026-07-07,26513,87
2026-07-08,29284,96
2026-07-09,32118,103
2026-07-10,33733,113
2026-07-11,34997,117
2026-07-13,39417,138
2026-07-14,41828,151
2026-07-15,43918,170
2026-07-16,45783,180
2026-07-17,47193,189
2026-07-18,48468,197
2026-07-19,50048,202
2026-07-20,52198,206
2026-07-21,54470,209
2026-07-22,56415,210
2026-07-23,58316,216
2026-07-24,59556,227
2026-07-25,60332,230
2026-07-27,64073,238
2026-07-28,65422,242
2026-07-29,66621,248
2026-07-30,66676,249
2026-07-31,66702,249
2026-08-01,66708,249
2026-08-03,66755,249
2026-08-04,66784,250
2026-08-05,66819,251
2026-08-06,66834,251
2026-08-07,66849,251
2026-08-08,66853,251
2026-08-09,66859,251
2026-08-10,66884,251
2026-08-11,66904,251
2026-08-12,66928,251
2026-08-13,66949,251
2026-08-14,66960,251
2026-08-15,66967,251
2026-08-16,66978,251
2026-08-17,66995,251
2026-08-18,67004,251
2026-08-19,67023,251
2026-08-20,67031,251
2026-08-21,67045,251
2026-08-22,67047,251
2026-08-23,67050,251
2026-08-24,67066,251
2026-08-25,67075,252
2026-08-27,67085,252
2026-08-28,67092,252
2026-08-29,67096,252
2026-08-30,67099,252
2026-08-31,67119,253
