date,asset_downloads,sha512sum_downloads
2026-07-29,2967,16482
2026-07-30,7202,38785
2026-07-31,9635,53070
2026-08-01,10521,64157
2026-08-03,16904,103739
2026-08-04,20902,131817
2026-08-05,25226,160080
2026-08-06,28643,186278
2026-08-07,31038,207646
2026-08-08,31915,220639
2026-08-09,34088,239893
2026-08-10,37451,266142
2026-08-11,40995,294080
2026-08-12,44191,320183
2026-08-13,47028,346015
2026-08-14,48908,366529
2026-08-15,49773,382396
2026-08-16,51632,404594
2026-08-17,54577,427391
2026-08-18,57691,451881
2026-08-19,60622,475399
2026-08-20,63452,499663
2026-08-21,65216,518945
2026-08-22,65946,532144
2026-08-23,67430,551199
2026-08-24,70161,577456
2026-08-25,73059,605145
2026-08-27,77302,645293
2026-08-28,79549,670044
2026-08-29,80059,680252
2026-08-30,80656,693721
2026-08-31,83031,718965
2026-09-01,85527,743458
2026-09-02,88185,770863
2026-09-03,90805,797159
