date,asset_downloads,sha512sum_downloads
2026-06-29,230,8
2026-07-01,936,17
2026-07-02,1206,19
2026-07-03,1394,20
2026-07-04,1537,24
2026-07-06,2044,31
2026-07-07,2329,34
2026-07-08,2687,37
2026-07-09,2970,43
2026-07-10,3191,46
2026-07-11,3309,51
2026-07-13,3699,59
2026-07-14,3937,63
2026-07-15,4148,71
2026-07-16,4366,76
2026-07-17,4513,81
2026-07-18,4627,85
2026-07-19,4790,88
2026-07-20,5049,88
2026-07-21,5302,88
2026-07-22,5519,88
2026-07-23,5692,89
2026-07-24,5818,89
2026-07-25,5880,89
2026-07-27,6183,90
2026-07-28,6329,96
2026-07-29,6408,97
2026-07-30,6424,97
2026-07-31,6430,97
2026-08-01,6436,97
2026-08-03,6442,97
2026-08-04,6448,98
2026-08-05,6459,98
