date,asset_downloads,sha512sum_downloads
2026-05-04,69,4
2026-05-05,182,5
2026-05-06,288,7
2026-05-07,387,9
2026-05-08,487,9
2026-05-09,591,9
2026-05-11,797,11
2026-05-12,897,11
2026-05-13,989,116
2026-05-14,991,116
2026-05-15,991,116
2026-05-16,992,116
2026-05-18,993,116
2026-05-19,993,116
2026-05-21,993,116
2026-05-22,993,116
2026-05-23,993,116
2026-05-25,993,116
2026-05-27,993,116
2026-05-28,993,116
2026-05-29,993,116
2026-05-30,993,116
2026-06-01,993,116
2026-06-02,993,116
2026-06-03,993,116
2026-06-04,993,116
2026-06-05,993,116
2026-06-06,993,116
2026-06-08,994,116
2026-06-09,994,116
2026-06-10,994,116
2026-06-11,995,117
2026-06-12,995,117
2026-06-13,995,117
2026-06-15,995,117
2026-06-16,995,117
2026-06-17,995,117
2026-06-18,995,117
2026-06-19,995,118
2026-06-21,995,118
2026-06-22,995,118
2026-06-23,995,118
2026-06-24,995,118
2026-06-25,995,118
2026-06-26,995,118
2026-06-27,995,118
2026-06-29,995,118
2026-07-01,995,118
2026-07-02,995,118
2026-07-03,995,118
2026-07-04,995,118
2026-07-06,995,118
2026-07-07,995,118
2026-07-08,995,118
2026-07-09,995,118
2026-07-10,995,118
2026-07-11,995,118
2026-07-13,995,118
2026-07-14,995,118
2026-07-15,995,118
2026-07-16,995,118
2026-07-17,995,118
2026-07-18,995,118
2026-07-19,995,118
2026-07-20,995,118
2026-07-21,995,118
2026-07-22,996,118
2026-07-23,996,118
2026-07-24,996,118
2026-07-25,996,118
2026-07-27,996,118
2026-07-28,996,118
2026-07-29,996,118
2026-07-30,996,118
2026-07-31,996,118
2026-08-01,996,118
2026-08-03,996,118
2026-08-04,997,119
2026-08-05,997,119
