date,asset_downloads,sha512sum_downloads
2026-05-04,183,8
2026-05-05,580,11
2026-05-06,921,11
2026-05-07,1269,13
2026-05-08,1530,13
2026-05-09,1684,13
2026-05-11,2252,15
2026-05-12,2668,15
2026-05-13,2797,15
2026-05-14,2799,15
2026-05-15,2801,15
2026-05-16,2802,15
2026-05-18,2807,15
2026-05-19,2810,15
2026-05-21,2812,15
2026-05-22,2813,15
2026-05-23,2814,15
2026-05-25,2817,15
2026-05-27,2821,15
2026-05-28,2822,15
2026-05-29,2830,15
2026-05-30,2832,15
2026-06-01,2835,16
2026-06-02,2836,16
2026-06-03,2838,16
2026-06-04,2840,16
2026-06-05,2846,16
2026-06-06,2850,16
2026-06-08,2854,16
2026-06-09,2857,16
2026-06-10,2861,16
2026-06-11,2863,16
2026-06-12,2869,16
2026-06-13,2871,16
2026-06-15,2873,16
2026-06-16,2883,16
2026-06-17,2886,16
2026-06-18,2891,16
2026-06-19,2896,17
2026-06-21,2898,17
2026-06-22,2900,17
2026-06-23,2907,17
2026-06-24,2909,17
2026-06-25,2915,17
2026-06-26,2918,17
2026-06-27,2920,17
2026-06-29,2922,17
2026-07-01,2927,17
2026-07-02,2928,17
2026-07-03,2929,17
2026-07-04,2930,17
2026-07-06,2932,17
2026-07-07,2933,17
2026-07-08,2935,17
2026-07-09,2936,17
2026-07-10,2937,17
2026-07-11,2938,17
2026-07-13,2941,17
2026-07-14,2944,17
2026-07-15,2945,17
2026-07-16,2946,17
2026-07-17,2950,17
2026-07-18,2951,17
2026-07-19,2953,17
2026-07-20,2954,17
2026-07-21,2956,17
2026-07-22,2957,17
2026-07-23,2958,17
2026-07-24,2962,17
2026-07-25,2963,17
2026-07-27,2967,17
2026-07-28,2968,17
2026-07-29,2969,17
2026-07-30,2972,17
2026-07-31,2974,17
2026-08-01,2981,17
2026-08-03,2985,17
2026-08-04,2989,18
2026-08-05,2991,18
2026-08-06,2993,18
2026-08-07,2996,18
2026-08-08,2998,18
2026-08-09,3000,18
2026-08-10,3003,18
2026-08-11,3005,18
2026-08-12,3009,18
2026-08-13,3011,18
2026-08-14,3013,18
2026-08-15,3015,18
2026-08-16,3017,18
2026-08-17,3019,18
2026-08-18,3021,18
2026-08-19,3023,18
2026-08-20,3025,18
2026-08-21,3041,18
2026-08-22,3043,18
2026-08-23,3045,18
2026-08-24,3059,18
2026-08-25,3063,20
2026-08-27,3065,20
2026-08-28,3067,20
2026-08-29,3069,20
2026-08-30,3070,20
2026-08-31,3071,20
2026-09-01,3072,20
