date,asset_downloads,sha512sum_downloads
2025-10-25,20046,45
2025-10-26,20048,45
2025-10-27,20051,45
2025-10-28,20052,45
2025-10-29,20053,45
2025-10-30,20055,45
2025-10-31,20056,45
2025-11-01,20059,45
2025-11-02,20060,45
2025-11-03,20061,45
2025-11-04,20062,45
2025-11-05,20063,45
2025-11-06,20065,45
2025-11-07,20066,45
2025-11-08,20067,45
2025-11-09,20068,45
2025-11-10,20069,45
2025-11-11,20072,45
2025-11-12,20073,45
2025-11-13,20074,45
2025-11-14,20075,45
2025-11-15,20076,45
2025-11-16,20077,45
2025-11-17,20080,45
2025-11-18,20082,45
2025-11-19,20083,45
2025-11-20,20084,45
2025-11-21,20085,45
2025-11-22,20086,45
2025-11-23,20087,45
2025-11-24,20088,45
2025-11-25,20089,45
2025-11-26,20090,45
2025-11-27,20091,45
2025-11-28,20092,45
2025-11-29,20093,45
2025-11-30,20094,45
2025-12-01,20095,45
2025-12-02,20097,45
2025-12-03,20098,45
2025-12-04,20101,45
2025-12-05,20102,45
2025-12-06,20103,45
2025-12-07,20104,45
2025-12-08,20107,45
2025-12-09,20108,45
2025-12-10,20109,45
2025-12-11,20110,45
2025-12-12,20111,45
2025-12-13,20112,45
2025-12-14,20113,45
2025-12-15,20114,45
2025-12-16,20115,45
2025-12-17,20116,45
2025-12-18,20117,45
2025-12-19,20118,45
2025-12-20,20119,45
2025-12-21,20120,45
2025-12-22,20123,45
2025-12-23,20124,45
2025-12-24,20125,45
2025-12-25,20126,45
2025-12-26,20127,45
2025-12-27,20128,45
2025-12-28,20129,45
2025-12-29,20130,45
2025-12-30,20131,45
2025-12-31,20132,45
2026-01-01,20133,45
2026-01-02,20134,45
2026-01-03,20135,45
2026-01-04,20136,45
2026-01-05,20137,45
2026-01-06,20138,45
2026-01-07,20140,46
2026-01-08,20141,46
2026-01-09,20142,46
2026-01-10,20143,46
2026-01-11,20147,46
2026-01-12,20149,46
2026-01-13,20150,46
2026-01-14,20152,46
2026-01-15,20153,46
2026-01-16,20153,46
2026-01-17,20154,46
2026-01-18,20155,46
2026-01-19,20156,46
2026-01-20,20157,46
2026-01-21,20158,46
2026-01-22,20159,46
2026-01-23,20160,46
2026-01-24,20161,46
2026-01-25,20162,46
2026-01-26,20164,47
2026-01-27,20167,47
2026-01-28,20168,47
2026-01-29,20169,47
2026-01-30,20171,48
2026-01-31,20172,48
2026-02-01,20174,48
2026-02-02,20175,48
2026-02-03,20177,49
2026-02-04,20178,49
2026-02-05,20181,49
2026-02-06,20182,49
2026-02-07,20183,49
2026-02-08,20184,49
2026-02-09,20185,49
2026-02-10,20186,49
2026-02-15,20194,49
2026-02-16,20195,49
2026-02-17,20196,49
2026-02-18,20198,49
2026-02-19,20199,49
2026-02-20,20201,49
2026-02-21,20202,49
2026-02-22,20203,49
2026-02-23,20204,49
2026-02-24,20205,49
2026-02-25,20206,49
