date,asset_downloads,sha512sum_downloads
2026-07-29,151,826
2026-07-30,342,1932
2026-07-31,496,2663
2026-08-01,630,3316
2026-08-03,925,5281
2026-08-04,1107,6470
2026-08-05,1260,7690
2026-08-06,1417,8810
2026-08-07,1555,9746
2026-08-08,1679,10348
2026-08-09,1821,11384
2026-08-10,1966,12568
2026-08-11,2122,13890
2026-08-12,2264,15144
2026-08-13,2415,16397
2026-08-14,2550,17448
2026-08-15,2672,18221
2026-08-16,2798,19181
2026-08-17,2924,20288
2026-08-18,3051,21460
2026-08-19,3180,22571
2026-08-20,3343,23715
2026-08-21,3472,24632
2026-08-22,3581,25419
2026-08-23,3702,26651
2026-08-24,3830,27891
