date,asset_downloads,sha512sum_downloads
2025-10-25,3834,9
2025-10-26,3836,9
2025-10-27,3837,9
2025-10-28,3838,9
2025-10-29,3839,9
2025-10-30,3840,9
2025-10-31,3841,9
2025-11-01,3844,9
2025-11-02,3845,9
2025-11-03,3846,9
2025-11-04,3847,9
2025-11-05,3848,9
2025-11-06,3851,9
2025-11-07,3852,9
2025-11-08,3853,9
2025-11-09,3855,9
2025-11-10,3858,9
2025-11-11,3859,9
2025-11-12,3860,9
2025-11-13,3861,9
2025-11-14,3862,9
2025-11-15,3863,9
2025-11-16,3864,9
2025-11-17,3865,9
2025-11-18,3868,9
2025-11-19,3869,9
2025-11-20,3870,9
2025-11-21,3871,9
2025-11-22,3872,9
2025-11-23,3873,9
2025-11-24,3874,9
2025-11-25,3875,9
2025-11-26,3876,9
2025-11-27,3877,9
2025-11-28,3878,9
2025-11-29,3879,9
2025-11-30,3879,9
2025-12-01,3881,9
2025-12-02,3882,9
2025-12-03,3883,9
2025-12-04,3884,9
2025-12-05,3885,9
2025-12-06,3886,9
2025-12-07,3887,9
2025-12-08,3888,9
2025-12-09,3889,9
2025-12-10,3891,9
2025-12-11,3892,9
2025-12-12,3893,9
2025-12-13,3894,9
2025-12-14,3895,9
2025-12-15,3897,9
2025-12-16,3898,9
2025-12-17,3899,9
2025-12-18,3900,9
2025-12-19,3901,9
2025-12-20,3902,9
2025-12-21,3903,9
2025-12-22,3904,9
2025-12-23,3905,9
2025-12-24,3906,9
2025-12-25,3907,9
2025-12-26,3908,9
2025-12-27,3909,9
2025-12-28,3910,9
2025-12-29,3911,9
2025-12-30,3912,9
2025-12-31,3913,9
2026-01-01,3914,9
2026-01-02,3915,9
2026-01-03,3916,9
2026-01-04,3917,9
2026-01-05,3918,9
2026-01-06,3919,9
2026-01-07,3921,10
2026-01-08,3922,10
2026-01-09,3923,10
2026-01-10,3924,10
2026-01-11,3933,10
2026-01-12,3934,10
2026-01-13,3935,10
2026-01-14,3936,10
2026-01-15,3937,10
2026-01-16,3937,10
2026-01-17,3938,10
2026-01-18,3939,10
2026-01-19,3940,10
2026-01-20,3941,10
2026-01-21,3942,10
2026-01-22,3944,10
2026-01-23,3945,10
2026-01-24,3946,10
2026-01-25,3947,10
2026-01-26,3949,11
2026-01-27,3950,11
2026-01-28,3951,11
2026-01-29,3952,11
2026-01-30,3954,12
2026-01-31,3955,12
2026-02-01,3956,12
2026-02-02,3957,12
2026-02-03,3959,13
2026-02-04,3960,13
2026-02-05,3961,13
2026-02-06,3962,14
2026-02-07,3963,14
2026-02-08,3964,14
2026-02-09,3965,14
2026-02-10,3966,14
2026-02-15,3971,14
2026-02-16,3972,14
2026-02-17,3973,14
2026-02-18,3974,14
2026-02-19,3975,14
2026-02-20,3976,14
2026-02-21,3977,14
2026-02-22,3978,14
2026-02-23,3979,14
2026-02-24,3980,14
2026-02-25,3981,14
2026-02-26,3982,14
2026-02-27,3983,14
2026-02-28,3984,14
2026-03-01,3985,14
2026-03-02,3986,14
2026-03-03,3987,14
2026-03-04,3988,14
2026-03-05,3989,14
2026-03-06,3990,14
2026-03-07,3991,14
2026-03-08,3992,14
2026-03-09,3993,14
2026-03-10,3994,14
2026-03-11,3995,14
2026-03-12,3996,14
2026-03-13,3996,14
2026-03-14,3997,14
2026-03-15,3998,14
2026-03-16,3999,14
2026-03-17,4000,14
2026-03-18,4000,14
2026-03-19,4000,14
2026-03-20,4001,14
2026-03-21,4002,14
2026-03-22,4002,14
2026-03-23,4003,14
2026-03-24,4004,14
2026-03-25,4005,14
2026-03-26,4010,14
2026-03-27,4013,14
2026-03-28,4014,14
2026-03-29,4015,14
2026-03-30,4016,14
2026-03-31,4017,14
2026-04-01,4020,14
2026-04-02,4022,14
2026-04-03,4023,14
2026-04-04,4024,14
2026-04-05,4025,14
2026-04-06,4026,14
2026-04-07,4027,14
2026-04-08,4028,14
2026-04-09,4029,14
2026-04-10,4030,14
2026-04-11,4031,14
2026-04-12,4033,14
2026-04-13,4034,14
2026-04-14,4035,14
2026-04-15,4037,14
2026-04-16,4038,14
2026-04-17,4039,14
2026-04-18,4041,14
2026-04-19,4042,14
2026-04-20,4043,14
2026-04-21,4044,14
2026-04-22,4046,14
2026-04-23,4047,14
2026-04-24,4048,14
2026-04-25,4048,14
2026-04-26,4048,14
2026-04-27,4048,14
2026-04-28,4050,14
2026-04-29,4051,14
2026-04-30,4052,14
2026-05-01,4053,14
2026-05-02,4054,14
2026-05-03,4055,14
2026-05-04,4056,14
2026-05-05,4057,14
2026-05-06,4058,14
2026-05-07,4059,14
2026-05-08,4060,14
2026-05-09,4061,14
2026-05-11,4063,14
2026-05-12,4064,14
2026-05-13,4065,14
2026-05-14,4066,14
2026-05-15,4067,14
2026-05-16,4068,14
2026-05-18,4069,14
2026-05-19,4071,14
2026-05-21,4073,14
2026-05-22,4074,14
2026-05-23,4075,14
2026-05-25,4076,14
2026-05-27,4079,14
2026-05-28,4080,14
2026-05-29,4082,14
