date,asset_downloads,sha512sum_downloads
2025-10-25,41109,410114
2025-10-26,41111,410114
2025-10-27,41112,410114
2025-10-28,41113,410114
2025-10-29,41114,410114
2025-10-30,41115,410114
2025-10-31,41116,410114
2025-11-01,41117,410114
2025-11-02,41118,410114
2025-11-03,41119,410114
2025-11-04,41120,410114
2025-11-05,41121,410114
2025-11-06,41122,410114
2025-11-07,41123,410114
2025-11-08,41124,410114
2025-11-09,41125,410114
2025-11-10,41126,410114
2025-11-11,41127,410114
2025-11-12,41128,410114
2025-11-13,41129,410114
2025-11-14,41130,410114
2025-11-15,41131,410114
2025-11-16,41132,410114
2025-11-17,41133,410114
2025-11-18,41134,410114
2025-11-19,41135,410114
2025-11-20,41136,410114
2025-11-21,41137,410114
2025-11-22,41138,410114
2025-11-23,41139,410114
2025-11-24,41140,410114
2025-11-25,41141,410114
2025-11-26,41142,410114
2025-11-27,41143,410114
2025-11-28,41144,410114
2025-11-29,41145,410114
2025-11-30,41145,410114
2025-12-01,41146,410114
2025-12-02,41147,410114
2025-12-03,41148,410114
2025-12-04,41149,410114
2025-12-05,41150,410114
2025-12-06,41151,410114
2025-12-07,41152,410114
2025-12-08,41153,410114
2025-12-09,41154,410114
2025-12-10,41155,410114
2025-12-11,41156,410114
2025-12-12,41157,410114
2025-12-13,41158,410114
2025-12-14,41159,410114
2025-12-15,41160,410114
2025-12-16,41161,410114
2025-12-17,41162,410114
2025-12-18,41163,410114
2025-12-19,41164,410114
2025-12-20,41165,410114
2025-12-21,41166,410114
2025-12-22,41167,410114
2025-12-23,41168,410114
2025-12-24,41169,410114
2025-12-25,41170,410114
2025-12-26,41171,410114
2025-12-27,41172,410114
2025-12-28,41173,410114
2025-12-29,41174,410114
2025-12-30,41175,410114
2025-12-31,41176,410114
2026-01-01,41177,410114
2026-01-02,41178,410114
2026-01-03,41179,410114
2026-01-04,41180,410114
2026-01-05,41181,410114
2026-01-06,41182,410114
2026-01-07,41184,410115
2026-01-08,41185,410115
2026-01-09,41186,410115
2026-01-10,41187,410115
2026-01-11,41188,410115
2026-01-12,41189,410115
2026-01-13,41190,410115
2026-01-14,41191,410115
2026-01-15,41192,410115
2026-01-16,41192,410115
2026-01-17,41193,410115
2026-01-18,41194,410115
2026-01-19,41195,410115
2026-01-20,41196,410115
2026-01-21,41197,410115
2026-01-22,41198,410115
2026-01-23,41199,410115
2026-01-24,41200,410115
2026-01-25,41201,410115
2026-01-26,41203,410116
2026-01-27,41204,410116
2026-01-28,41205,410116
2026-01-29,41206,410116
2026-01-30,41208,410117
2026-01-31,41209,410117
2026-02-01,41210,410117
2026-02-02,41211,410117
2026-02-03,41213,410118
2026-02-04,41214,410119
2026-02-05,41215,410119
2026-02-06,41216,410119
2026-02-07,41217,410119
2026-02-08,41218,410119
2026-02-09,41219,410119
2026-02-10,41220,410119
2026-02-15,41225,410119
2026-02-16,41226,410119
2026-02-17,41227,410119
2026-02-18,41228,410119
2026-02-19,41229,410119
2026-02-20,41230,410119
2026-02-21,41231,410119
2026-02-22,41232,410119
2026-02-23,41233,410119
2026-02-24,41234,410119
2026-02-25,41235,410119
2026-02-26,41236,410119
2026-02-27,41237,410119
2026-02-28,41238,410119
2026-03-01,41239,410119
2026-03-02,41240,410119
2026-03-03,41241,410119
2026-03-04,41242,410119
2026-03-05,41243,410119
2026-03-06,41244,410119
2026-03-07,41245,410119
2026-03-08,41246,410119
2026-03-09,41247,410119
2026-03-10,41248,410119
2026-03-11,41249,410119
2026-03-12,41250,410119
2026-03-13,41250,410119
