date,asset_downloads,sha512sum_downloads
2026-05-04,1354,4
2026-05-05,3053,5
2026-05-06,3990,7
2026-05-07,4716,9
2026-05-08,5331,10
2026-05-09,5502,10
2026-05-11,6480,12
2026-05-12,6916,13
2026-05-13,8635,2480
2026-05-14,8692,2480
2026-05-15,8692,2480
2026-05-16,8692,2480
2026-05-18,8693,2480
2026-05-19,8693,2480
2026-05-21,8693,2480
2026-05-22,8693,2480
2026-05-23,8693,2480
2026-05-25,8693,2480
2026-05-27,8693,2480
2026-05-28,8693,2480
2026-05-29,8693,2480
2026-05-30,8693,2480
2026-06-01,8693,2480
2026-06-02,8693,2480
2026-06-03,8693,2480
2026-06-04,8693,2480
2026-06-05,8693,2480
2026-06-06,8693,2480
2026-06-08,8693,2480
2026-06-09,8693,2480
2026-06-10,8694,2480
2026-06-11,8694,2480
2026-06-12,8694,2480
2026-06-13,8694,2480
2026-06-15,8694,2480
2026-06-16,8694,2480
2026-06-17,8694,2480
2026-06-18,8694,2480
2026-06-19,8694,2481
2026-06-21,8694,2481
2026-06-22,8694,2481
2026-06-23,8694,2481
2026-06-24,8694,2481
2026-06-25,8694,2481
2026-06-26,8694,2481
2026-06-27,8694,2481
2026-06-29,8694,2481
2026-07-01,8694,2481
2026-07-02,8694,2481
2026-07-03,8694,2481
2026-07-04,8694,2481
2026-07-06,8694,2481
2026-07-07,8694,2481
2026-07-08,8694,2481
2026-07-09,8694,2481
2026-07-10,8694,2481
2026-07-11,8694,2481
2026-07-13,8694,2481
2026-07-14,8694,2481
2026-07-15,8694,2481
2026-07-16,8694,2481
2026-07-17,8694,2481
2026-07-18,8694,2481
2026-07-19,8694,2481
2026-07-20,8695,2481
2026-07-21,8695,2481
2026-07-22,8695,2481
2026-07-23,8695,2481
2026-07-24,8695,2481
2026-07-25,8695,2481
2026-07-27,8695,2481
2026-07-28,8695,2481
2026-07-29,8695,2481
2026-07-30,8695,2481
2026-07-31,8695,2481
2026-08-01,8695,2481
2026-08-03,8695,2481
2026-08-04,8696,2482
2026-08-05,8696,2482
2026-08-06,8696,2482
2026-08-07,8696,2482
2026-08-08,8696,2482
2026-08-09,8696,2482
2026-08-10,8696,2482
2026-08-11,8696,2482
2026-08-12,8696,2482
2026-08-13,8696,2482
2026-08-14,8697,2482
2026-08-15,8697,2482
2026-08-16,8697,2482
2026-08-17,8697,2482
2026-08-18,8697,2482
2026-08-19,8697,2482
2026-08-20,8697,2482
2026-08-21,8697,2482
