date,asset_downloads,sha512sum_downloads
2025-10-25,47810,1232098
2025-10-26,47812,1232098
2025-10-27,47813,1232098
2025-10-28,47814,1232098
2025-10-29,47815,1232098
2025-10-30,47816,1232098
2025-10-31,47817,1232098
2025-11-01,47818,1232098
2025-11-02,47819,1232098
2025-11-03,47820,1232098
2025-11-04,47821,1232098
2025-11-05,47822,1232098
2025-11-06,47823,1232098
2025-11-07,47824,1232098
2025-11-08,47825,1232098
2025-11-09,47826,1232098
2025-11-10,47827,1232098
2025-11-11,47828,1232098
2025-11-12,47829,1232098
2025-11-13,47830,1232098
2025-11-14,47831,1232098
2025-11-15,47832,1232098
2025-11-16,47833,1232098
2025-11-17,47834,1232098
2025-11-18,47835,1232098
2025-11-19,47836,1232098
2025-11-20,47837,1232098
2025-11-21,47838,1232098
2025-11-22,47839,1232098
2025-11-23,47840,1232098
2025-11-24,47841,1232098
2025-11-25,47842,1232098
2025-11-26,47843,1232098
2025-11-27,47844,1232098
2025-11-28,47845,1232098
2025-11-29,47846,1232098
2025-11-30,47846,1232098
2025-12-01,47847,1232098
2025-12-02,47848,1232098
2025-12-03,47849,1232098
2025-12-04,47850,1232098
2025-12-05,47851,1232098
2025-12-06,47852,1232098
2025-12-07,47853,1232098
2025-12-08,47854,1232098
2025-12-09,47855,1232098
2025-12-10,47856,1232098
2025-12-11,47857,1232098
2025-12-12,47858,1232098
2025-12-13,47859,1232098
2025-12-14,47860,1232098
2025-12-15,47861,1232098
2025-12-16,47862,1232098
2025-12-17,47863,1232098
2025-12-18,47864,1232098
2025-12-19,47865,1232098
2025-12-20,47866,1232098
2025-12-21,47867,1232098
2025-12-22,47868,1232098
2025-12-23,47869,1232098
2025-12-24,47870,1232098
2025-12-25,47871,1232098
2025-12-26,47872,1232098
2025-12-27,47873,1232098
2025-12-28,47874,1232098
2025-12-29,47875,1232098
2025-12-30,47876,1232098
2025-12-31,47877,1232099
2026-01-01,47878,1232099
2026-01-02,47879,1232099
2026-01-03,47880,1232099
2026-01-04,47881,1232099
2026-01-05,47882,1232099
2026-01-06,47883,1232099
2026-01-07,47885,1232100
2026-01-08,47886,1232100
2026-01-09,47887,1232100
2026-01-10,47888,1232100
2026-01-11,47889,1232100
2026-01-12,47890,1232100
2026-01-13,47891,1232100
2026-01-14,47892,1232100
2026-01-15,47893,1232100
2026-01-16,47893,1232100
2026-01-17,47894,1232100
2026-01-18,47895,1232100
2026-01-19,47896,1232100
2026-01-20,47897,1232100
2026-01-21,47898,1232100
2026-01-22,47899,1232100
2026-01-23,47900,1232100
2026-01-24,47901,1232100
2026-01-25,47902,1232100
2026-01-26,47904,1232101
2026-01-27,47905,1232101
2026-01-28,47906,1232101
2026-01-29,47907,1232101
2026-01-30,47909,1232102
2026-01-31,47910,1232102
2026-02-01,47911,1232102
2026-02-02,47912,1232102
2026-02-03,47914,1232103
2026-02-04,47915,1232104
2026-02-05,47916,1232104
