date,asset_downloads,sha512sum_downloads
2026-07-29,2593,13
2026-07-30,7468,30
2026-07-31,9817,36
2026-08-01,11339,39
2026-08-03,16764,51
2026-08-04,19916,62
2026-08-05,22917,65
2026-08-06,25404,74
2026-08-07,27579,80
2026-08-08,29187,80
2026-08-09,31333,82
2026-08-10,34146,94
2026-08-11,36898,104
2026-08-12,39446,107
2026-08-13,41606,114
2026-08-14,43208,121
2026-08-15,44094,122
2026-08-16,46025,124
2026-08-17,48616,132
2026-08-18,50983,139
2026-08-19,53144,144
2026-08-20,55008,155
2026-08-21,56812,160
2026-08-22,57749,163
2026-08-23,59392,166
2026-08-24,61756,176
2026-08-25,63909,187
2026-08-27,66794,197
2026-08-28,68584,203
2026-08-29,69522,208
2026-08-30,70707,209
