date,asset_downloads,sha512sum_downloads
2025-10-25,8913,214264
2025-10-26,8913,214264
2025-10-27,8913,214264
2025-10-28,8913,214264
2025-10-29,8913,214264
2025-10-30,8913,214264
2025-10-31,8913,214264
2025-11-01,8913,214264
2025-11-02,8913,214264
2025-11-03,8913,214264
2025-11-04,8913,214264
2025-11-05,8913,214264
2025-11-06,8913,214264
2025-11-07,8913,214264
2025-11-08,8913,214264
2025-11-09,8913,214264
2025-11-10,8913,214264
2025-11-11,8913,214264
2025-11-12,8913,214264
2025-11-13,8914,214264
2025-11-14,8914,214264
2025-11-15,8914,214264
2025-11-16,8914,214264
2025-11-17,8914,214264
2025-11-18,8914,214264
2025-11-19,8914,214264
2025-11-20,8914,214264
2025-11-21,8914,214264
2025-11-22,8914,214264
2025-11-23,8914,214264
2025-11-24,8914,214264
2025-11-25,8914,214264
2025-11-26,8914,214264
2025-11-27,8914,214264
2025-11-28,8914,214264
2025-11-29,8914,214264
2025-11-30,8914,214264
2025-12-01,8914,214264
2025-12-02,8914,214264
2025-12-03,8914,214264
2025-12-04,8914,214264
2025-12-05,8914,214264
2025-12-06,8914,214264
2025-12-07,8914,214264
2025-12-08,8914,214264
2025-12-09,8914,214264
2025-12-10,8914,214264
2025-12-11,8914,214264
2025-12-12,8914,214264
2025-12-13,8914,214264
2025-12-14,8914,214264
2025-12-15,8914,214264
2025-12-16,8914,214264
2025-12-17,8914,214264
2025-12-18,8914,214264
2025-12-19,8914,214264
2025-12-20,8914,214264
2025-12-21,8914,214264
2025-12-22,8914,214264
2025-12-23,8914,214264
2025-12-24,8914,214264
2025-12-25,8914,214264
2025-12-26,8914,214264
2025-12-27,8914,214264
2025-12-28,8914,214264
2025-12-29,8914,214264
2025-12-30,8914,214264
2025-12-31,8914,214264
2026-01-01,8914,214264
2026-01-02,8914,214264
2026-01-03,8914,214264
2026-01-04,8914,214264
2026-01-05,8914,214264
2026-01-06,8914,214264
2026-01-07,8915,214265
2026-01-08,8915,214265
2026-01-09,8915,214265
2026-01-10,8915,214265
2026-01-11,8915,214265
2026-01-12,8915,214265
2026-01-13,8915,214265
2026-01-14,8915,214265
2026-01-15,8915,214265
2026-01-16,8915,214265
2026-01-17,8915,214265
2026-01-18,8915,214265
2026-01-19,8915,214265
2026-01-20,8915,214265
2026-01-21,8915,214265
2026-01-22,8915,214265
2026-01-23,8915,214265
2026-01-24,8915,214265
2026-01-25,8915,214265
2026-01-26,8916,214266
2026-01-27,8916,214266
2026-01-28,8916,214266
2026-01-29,8916,214266
2026-01-30,8917,214267
2026-01-31,8917,214267
2026-02-01,8917,214267
2026-02-02,8917,214267
2026-02-03,8918,214268
2026-02-04,8918,214268
