date,asset_downloads,sha512sum_downloads
2025-10-25,4818,41
2025-10-26,4820,41
2025-10-27,4821,41
2025-10-28,4825,41
2025-10-29,4827,41
2025-10-30,4830,41
2025-10-31,4831,41
2025-11-01,4832,41
2025-11-02,4833,41
2025-11-03,4834,41
2025-11-04,4835,41
2025-11-05,4836,41
2025-11-06,4837,41
2025-11-07,4838,41
2025-11-08,4839,41
2025-11-09,4842,41
2025-11-10,4843,41
2025-11-11,4844,41
2025-11-12,4845,41
2025-11-13,4846,41
2025-11-14,4847,41
2025-11-15,4848,41
2025-11-16,4849,41
2025-11-17,4850,41
2025-11-18,4851,41
2025-11-19,4852,41
2025-11-20,4853,41
2025-11-21,4854,41
2025-11-22,4855,41
2025-11-23,4856,41
2025-11-24,4857,41
2025-11-25,4858,41
2025-11-26,4859,41
2025-11-27,4861,41
2025-11-28,4862,41
2025-11-29,4863,41
2025-11-30,4863,41
2025-12-01,4864,41
2025-12-02,4865,41
2025-12-03,4866,41
2025-12-04,4867,41
2025-12-05,4868,41
2025-12-06,4869,41
2025-12-07,4870,41
2025-12-08,4871,41
2025-12-09,4872,41
2025-12-10,4873,41
2025-12-11,4874,41
2025-12-12,4875,41
2025-12-13,4877,41
2025-12-14,4878,41
2025-12-15,4879,41
2025-12-16,4880,41
2025-12-17,4881,41
2025-12-18,4882,41
2025-12-19,4883,41
2025-12-20,4884,41
2025-12-21,4885,41
2025-12-22,4886,41
2025-12-23,4887,41
2025-12-24,4888,41
2025-12-25,4889,41
2025-12-26,4890,41
2025-12-27,4891,41
2025-12-28,4892,41
2025-12-29,4893,41
2025-12-30,4894,41
2025-12-31,4895,41
2026-01-01,4896,41
2026-01-02,4897,41
2026-01-03,4898,41
2026-01-04,4899,41
2026-01-05,4900,41
2026-01-06,4901,41
2026-01-07,4903,42
2026-01-08,4904,42
2026-01-09,4905,42
2026-01-10,4906,42
2026-01-11,4907,42
2026-01-12,4908,42
2026-01-13,4909,42
2026-01-14,4910,42
2026-01-15,4912,42
2026-01-16,4912,42
2026-01-17,4913,42
2026-01-18,4914,42
2026-01-19,4915,42
2026-01-20,4916,42
2026-01-21,4918,42
2026-01-22,4919,42
2026-01-23,4920,42
2026-01-24,4921,42
2026-01-25,4922,42
2026-01-26,4924,43
2026-01-27,4925,43
2026-01-28,4926,43
2026-01-29,4927,43
2026-01-30,4929,44
2026-01-31,4930,44
2026-02-01,4933,44
2026-02-02,4934,44
2026-02-03,4936,45
2026-02-04,4938,45
2026-02-05,4939,45
2026-02-06,4940,45
2026-02-07,4941,45
2026-02-08,4942,45
2026-02-09,4943,45
2026-02-10,4944,45
2026-02-15,4949,45
2026-02-16,4950,45
2026-02-17,4951,45
2026-02-18,4952,45
2026-02-19,4953,45
2026-02-20,4954,45
2026-02-21,4955,45
2026-02-22,4956,45
2026-02-23,4957,45
2026-02-24,4958,45
2026-02-25,4959,45
2026-02-26,4960,45
2026-02-27,4961,45
2026-02-28,4962,45
2026-03-01,4963,45
2026-03-02,4964,45
2026-03-03,4965,45
2026-03-04,4966,45
2026-03-05,4967,45
2026-03-06,4968,45
2026-03-07,4969,45
2026-03-08,4970,45
2026-03-09,4971,45
2026-03-10,4972,45
2026-03-11,4973,45
2026-03-12,4974,45
2026-03-13,4974,45
2026-03-14,4975,45
2026-03-15,4976,45
2026-03-16,4977,45
2026-03-17,4978,45
2026-03-18,4978,45
2026-03-19,4978,45
2026-03-20,4979,45
2026-03-21,4980,45
2026-03-22,4980,45
2026-03-23,4981,45
2026-03-24,4982,45
2026-03-25,4983,45
2026-03-26,4987,45
2026-03-27,4988,45
2026-03-28,4988,45
2026-03-29,4989,45
2026-03-30,4990,45
2026-03-31,4991,45
2026-04-01,4992,45
2026-04-02,4993,45
2026-04-03,4994,45
2026-04-04,4995,45
2026-04-05,4996,45
2026-04-06,5001,45
2026-04-07,5002,45
2026-04-08,5003,45
2026-04-09,5004,45
2026-04-10,5005,45
2026-04-11,5006,45
2026-04-12,5007,45
2026-04-13,5008,45
2026-04-14,5009,45
2026-04-15,5010,45
2026-04-16,5011,45
2026-04-17,5012,45
2026-04-18,5013,45
2026-04-19,5014,45
2026-04-20,5017,45
2026-04-21,5018,45
2026-04-22,5020,45
2026-04-23,5021,45
2026-04-24,5022,45
2026-04-25,5022,45
2026-04-26,5022,45
2026-04-27,5023,45
2026-04-28,5025,45
2026-04-29,5026,45
2026-04-30,5027,45
2026-05-01,5029,45
2026-05-02,5030,45
2026-05-03,5031,45
2026-05-04,5032,45
2026-05-05,5033,45
2026-05-06,5034,45
2026-05-07,5035,45
2026-05-08,5036,45
2026-05-09,5037,45
2026-05-11,5039,45
2026-05-12,5040,45
2026-05-13,5041,45
2026-05-14,5042,45
2026-05-15,5043,45
2026-05-16,5044,45
2026-05-18,5045,45
