date,asset_downloads,sha512sum_downloads
2025-10-25,239851,3611651
2025-10-26,239857,3611651
2025-10-27,239867,3611651
2025-10-28,239883,3611651
2025-10-29,239903,3611651
2025-10-30,239914,3611651
2025-10-31,239920,3611651
2025-11-01,239925,3611651
2025-11-02,239929,3611651
2025-11-03,239934,3611651
2025-11-04,239936,3611651
2025-11-05,239942,3611651
2025-11-06,239949,3611651
2025-11-07,239956,3611651
2025-11-08,239957,3611651
2025-11-09,239967,3611651
2025-11-10,239974,3611651
2025-11-11,239995,3611651
2025-11-12,240003,3611651
2025-11-13,240014,3611651
2025-11-14,240018,3611651
2025-11-15,240021,3611651
2025-11-16,240032,3611651
2025-11-17,240042,3611651
2025-11-18,240052,3611651
2025-11-19,240065,3611651
2025-11-20,240069,3611651
2025-11-21,240074,3611651
2025-11-22,240077,3611652
2025-11-23,240085,3611652
2025-11-24,240097,3611652
2025-11-25,240117,3611652
2025-11-26,240125,3611652
2025-11-27,240141,3611652
2025-11-28,240152,3611652
2025-11-29,240155,3611652
2025-11-30,240159,3611652
2025-12-01,240172,3611652
2025-12-02,240184,3611652
2025-12-03,240194,3611652
2025-12-04,240207,3611652
2025-12-05,240215,3611652
2025-12-06,240218,3611652
2025-12-07,240226,3611652
2025-12-08,240238,3611652
2025-12-09,240251,3611652
2025-12-10,240263,3611652
2025-12-11,240278,3611652
2025-12-12,240285,3611652
2025-12-13,240291,3611652
2025-12-14,240302,3611652
2025-12-15,240312,3611652
2025-12-16,240327,3611652
2025-12-17,240338,3611652
2025-12-18,240352,3611652
2025-12-19,240360,3611652
2025-12-20,240363,3611652
2025-12-21,240367,3611652
2025-12-22,240389,3611652
2025-12-23,240408,3611652
2025-12-24,240418,3611652
2025-12-25,240420,3611652
2025-12-26,240423,3611652
2025-12-27,240427,3611652
2025-12-28,240431,3611652
2025-12-29,240436,3611652
2025-12-30,240443,3611652
2025-12-31,240450,3611652
2026-01-01,240456,3611652
2026-01-02,240465,3611652
2026-01-03,240468,3611652
2026-01-04,240477,3611652
2026-01-05,240482,3611652
2026-01-06,240497,3611652
2026-01-07,240510,3611653
2026-01-08,240523,3611653
2026-01-09,240532,3611653
2026-01-10,240537,3611653
2026-01-11,240543,3611653
2026-01-12,240553,3611653
2026-01-13,240567,3611653
2026-01-14,240586,3611653
2026-01-15,240594,3611653
2026-01-16,240599,3611653
2026-01-17,240604,3611653
2026-01-18,240621,3611653
2026-01-19,240629,3611653
2026-01-20,240643,3611653
2026-01-21,240660,3611653
2026-01-22,240672,3611653
2026-01-23,240682,3611653
2026-01-24,240686,3611653
2026-01-25,240692,3611653
2026-01-26,240708,3611654
2026-01-27,240732,3611654
2026-01-28,240747,3611654
2026-01-29,240767,3611655
2026-01-30,240792,3611656
2026-01-31,240794,3611656
2026-02-01,240810,3611656
2026-02-02,240832,3611656
2026-02-03,240845,3611657
2026-02-04,240864,3611657
2026-02-05,240883,3611657
2026-02-06,240893,3611657
2026-02-07,240896,3611658
2026-02-08,240903,3611658
2026-02-09,240912,3611658
2026-02-10,240932,3611658
2026-02-15,240980,3611658
2026-02-16,240990,3611658
2026-02-17,241006,3611658
2026-02-18,241030,3611658
2026-02-19,241042,3611658
2026-02-20,241053,3611658
2026-02-21,241055,3611658
2026-02-22,241060,3611658
2026-02-23,241074,3611658
2026-02-24,241097,3611658
2026-02-25,241114,3611658
2026-02-26,241123,3611658
2026-02-27,241135,3611658
2026-02-28,241137,3611658
2026-03-01,241147,3611658
2026-03-02,241152,3611658
2026-03-03,241165,3611658
2026-03-04,241173,3611658
2026-03-05,241177,3611658
2026-03-06,241182,3611658
2026-03-07,241184,3611658
2026-03-08,241190,3611658
2026-03-09,241194,3611658
2026-03-10,241205,3611658
2026-03-11,241213,3611660
2026-03-12,241219,3611660
2026-03-13,241224,3611660
2026-03-14,241225,3611660
2026-03-15,241226,3611660
2026-03-16,241228,3611660
2026-03-17,241229,3611660
2026-03-18,241230,3611660
2026-03-19,241231,3611660
2026-03-20,241233,3611660
2026-03-21,241234,3611660
2026-03-22,241235,3611660
2026-03-23,241239,3611660
2026-03-24,241241,3611660
2026-03-25,241253,3611660
2026-03-26,241266,3611660
2026-03-27,241274,3611660
2026-03-28,241275,3611660
2026-03-29,241281,3611660
2026-03-30,241295,3611660
2026-03-31,241307,3611660
2026-04-01,241318,3611660
2026-04-02,241332,3611660
2026-04-03,241336,3611660
2026-04-04,241342,3611660
2026-04-05,241345,3611660
2026-04-06,241351,3611660
2026-04-07,241362,3611660
2026-04-08,241378,3611660
2026-04-09,241397,3611660
2026-04-10,241408,3611660
2026-04-11,241411,3611660
2026-04-12,241417,3611660
2026-04-13,241423,3611660
