date,asset_downloads,sha512sum_downloads
2025-10-25,60548,749313
2025-10-26,60553,749313
2025-10-27,60560,749313
2025-10-28,60566,749313
2025-10-29,60571,749313
2025-10-30,60575,749313
2025-10-31,60580,749313
2025-11-01,60583,749313
2025-11-02,60585,749313
2025-11-03,60588,749313
2025-11-04,60591,749313
2025-11-05,60593,749313
2025-11-06,60595,749313
2025-11-07,60596,749313
2025-11-08,60597,749313
2025-11-09,60601,749313
2025-11-10,60605,749313
2025-11-11,60607,749313
2025-11-12,60610,749313
2025-11-13,60615,749313
2025-11-14,60620,749313
2025-11-15,60623,749313
2025-11-16,60624,749313
2025-11-17,60628,749313
2025-11-18,60634,749313
2025-11-19,60639,749313
2025-11-20,60653,749313
2025-11-21,60659,749313
2025-11-22,60660,749313
2025-11-23,60663,749313
2025-11-24,60674,749313
2025-11-25,60679,749313
2025-11-26,60681,749313
2025-11-27,60685,749313
2025-11-28,60687,749313
2025-11-29,60689,749313
2025-11-30,60691,749313
2025-12-01,60699,749313
2025-12-02,60704,749313
2025-12-03,60708,749313
2025-12-04,60709,749313
2025-12-05,60715,749313
2025-12-06,60717,749313
2025-12-07,60719,749313
2025-12-08,60723,749313
2025-12-09,60726,749313
2025-12-10,60730,749313
2025-12-11,60736,749313
2025-12-12,60738,749313
2025-12-13,60743,749313
2025-12-14,60747,749313
2025-12-15,60749,749313
2025-12-16,60754,749313
2025-12-17,60758,749313
2025-12-18,60761,749313
2025-12-19,60763,749313
2025-12-20,60765,749313
2025-12-21,60768,749313
2025-12-22,60778,749313
2025-12-23,60784,749313
2025-12-24,60788,749313
2025-12-25,60791,749313
2025-12-26,60793,749313
2025-12-27,60796,749313
2025-12-28,60798,749313
2025-12-29,60802,749313
2025-12-30,60805,749313
2025-12-31,60806,749313
2026-01-01,60810,749313
2026-01-02,60815,749313
2026-01-03,60817,749313
2026-01-04,60820,749313
2026-01-05,60822,749313
2026-01-06,60829,749313
2026-01-07,60834,749314
2026-01-08,60841,749314
