date,asset_downloads,sha512sum_downloads
2025-10-25,16720,33
2025-10-26,16756,33
2025-10-27,16783,33
2025-10-28,16808,33
2025-10-29,16833,33
2025-10-30,16858,33
2025-10-31,16883,33
2025-11-01,16908,33
2025-11-02,16933,33
2025-11-03,16958,33
2025-11-04,16983,33
2025-11-05,17008,33
2025-11-06,17033,33
2025-11-07,17058,33
2025-11-08,17083,33
2025-11-09,17108,33
2025-11-10,17133,33
2025-11-11,17160,33
2025-11-12,17185,33
2025-11-13,17210,33
2025-11-14,17236,33
2025-11-15,17261,33
2025-11-16,17286,33
2025-11-17,17310,33
