date,asset_downloads,sha512sum_downloads
2025-10-25,72699,1032960
2025-10-26,72701,1032960
2025-10-27,72704,1032960
2025-10-28,72707,1032960
2025-10-29,72710,1032960
2025-10-30,72711,1032960
2025-10-31,72716,1032960
2025-11-01,72717,1032960
2025-11-02,72718,1032960
2025-11-03,72719,1032960
2025-11-04,72720,1032960
2025-11-05,72722,1032960
2025-11-06,72724,1032960
2025-11-07,72728,1032960
2025-11-08,72729,1032960
2025-11-09,72732,1032960
2025-11-10,72736,1032960
2025-11-11,72737,1032960
2025-11-12,72738,1032960
2025-11-13,72740,1032960
2025-11-14,72743,1032960
2025-11-15,72744,1032960
2025-11-16,72745,1032960
2025-11-17,72749,1032960
2025-11-18,72751,1032960
2025-11-19,72752,1032960
2025-11-20,72756,1032960
2025-11-21,72757,1032960
2025-11-22,72758,1032960
2025-11-23,72759,1032960
2025-11-24,72762,1032960
2025-11-25,72765,1032960
2025-12-12,72799,1032960
2025-12-13,72800,1032960
2025-12-14,72801,1032960
2025-12-15,72802,1032960
2025-12-16,72803,1032960
2025-12-17,72808,1032960
2025-12-18,72820,1032960
2025-12-19,72822,1032960
2025-12-20,72823,1032960
2025-12-21,72824,1032960
2025-12-22,72825,1032960
2025-12-23,72826,1032960
2025-12-24,72827,1032960
2025-12-25,72828,1032960
2025-12-26,72829,1032960
2025-12-27,72830,1032960
