date,asset_downloads,sha512sum_downloads
2026-07-29,192,11
2026-07-30,477,13
2026-07-31,666,14
2026-08-01,747,15
2026-08-03,1146,18
2026-08-04,1383,19
2026-08-05,1641,21
2026-08-06,1865,21
2026-08-07,2047,22
2026-08-08,2180,22
2026-08-09,2350,22
2026-08-10,2573,23
2026-08-11,2784,25
2026-08-12,3047,26
2026-08-13,3284,27
2026-08-14,3441,27
2026-08-15,3564,27
2026-08-16,3758,28
2026-08-17,3967,28
2026-08-18,4166,28
2026-08-19,4332,29
2026-08-20,4490,29
2026-08-21,4634,29
2026-08-22,4708,30
2026-08-23,4833,30
2026-08-24,5084,31
2026-08-25,5365,32
2026-08-27,5665,33
2026-08-28,5848,34
2026-08-29,5930,35
2026-08-30,6030,35
2026-08-31,6233,35
2026-09-01,6411,35
2026-09-02,6625,35
2026-09-03,6841,35
2026-09-04,7053,36
2026-09-05,7194,36
2026-09-06,7337,36
