date,asset_downloads,sha512sum_downloads
2025-10-25,10023,43
2025-10-26,10028,43
2025-10-27,10029,43
2025-10-28,10032,43
2025-10-29,10036,43
2025-10-30,10039,43
2025-10-31,10041,43
2025-11-01,10044,43
2025-11-02,10046,43
2025-11-03,10047,43
2025-11-04,10048,43
2025-11-05,10050,43
2025-11-06,10054,43
2025-11-07,10055,43
2025-11-08,10057,43
2025-11-09,10061,43
2025-11-10,10063,43
2025-11-11,10065,43
2025-11-12,10066,43
2025-11-13,10068,43
2025-11-14,10069,43
2025-11-15,10071,43
2025-11-16,10072,43
2025-11-17,10076,43
2025-11-18,10079,43
2025-11-19,10080,43
2025-11-20,10081,43
2025-11-21,10083,43
2025-11-22,10084,43
2025-11-23,10087,43
2025-11-24,10090,43
2025-11-25,10093,43
2025-11-26,10095,43
2025-11-27,10099,43
2025-11-28,10101,43
2025-11-29,10103,43
2025-11-30,10105,43
2025-12-01,10108,43
2025-12-02,10110,43
2025-12-03,10112,43
2025-12-04,10114,43
2025-12-05,10117,43
2025-12-06,10119,43
2025-12-07,10121,43
2025-12-08,10123,43
2025-12-09,10126,43
2025-12-10,10128,43
2025-12-11,10131,43
2025-12-12,10133,43
2025-12-13,10136,43
2025-12-14,10140,43
2025-12-15,10142,43
2025-12-16,10144,43
2025-12-17,10147,43
2025-12-18,10150,43
2025-12-19,10152,43
2025-12-20,10154,43
2025-12-21,10155,43
2025-12-22,10158,43
2025-12-23,10159,43
2025-12-24,10161,43
2025-12-25,10162,43
2025-12-26,10164,43
2025-12-27,10167,43
2025-12-28,10171,43
2025-12-29,10173,43
2025-12-30,10174,43
2025-12-31,10175,43
2026-01-01,10177,43
2026-01-02,10178,43
2026-01-03,10179,43
2026-01-04,10182,43
2026-01-05,10187,43
2026-01-06,10197,43
2026-01-07,10199,44
2026-01-08,10201,44
2026-01-09,10203,44
2026-01-10,10207,44
2026-01-11,10212,44
2026-01-12,10214,44
2026-01-13,10216,44
2026-01-14,10220,45
2026-01-15,10221,45
2026-01-16,10221,45
2026-01-17,10223,45
2026-01-18,10226,45
2026-01-19,10228,45
2026-01-20,10232,45
2026-01-21,10233,45
2026-01-22,10237,45
2026-01-23,10239,45
2026-01-24,10241,45
2026-01-25,10244,45
2026-01-26,10247,46
2026-01-27,10250,46
2026-01-28,10253,46
2026-01-29,10254,46
2026-01-30,10258,47
2026-01-31,10259,47
2026-02-01,10262,47
2026-02-02,10263,47
2026-02-03,10265,48
2026-02-04,10267,49
2026-02-05,10269,49
2026-02-06,10271,49
2026-02-07,10272,49
2026-02-08,10274,49
2026-02-09,10275,49
2026-02-10,10277,49
2026-02-15,10294,49
2026-02-16,10299,49
2026-02-17,10301,49
2026-02-18,10305,49
2026-02-19,10308,49
2026-02-20,10311,49
2026-02-21,10312,49
2026-02-22,10315,49
2026-02-23,10316,49
2026-02-24,10318,49
2026-02-25,10320,49
2026-02-26,10321,49
2026-02-27,10325,49
2026-02-28,10326,49
2026-03-01,10330,49
2026-03-02,10334,49
2026-03-03,10336,49
2026-03-04,10337,49
2026-03-05,10338,49
2026-03-06,10341,49
2026-03-07,10342,49
2026-03-08,10344,49
2026-03-09,10348,49
2026-03-10,10349,49
2026-03-11,10350,49
2026-03-12,10353,49
2026-03-13,10355,49
2026-03-14,10356,49
2026-03-15,10357,49
2026-03-16,10359,49
2026-03-17,10360,49
2026-03-18,10360,49
2026-03-19,10361,49
