date,asset_downloads,sha512sum_downloads
2026-05-13,2225,20
2026-05-14,4514,27
2026-05-15,6160,37
2026-05-16,7140,45
2026-05-18,8948,53
2026-05-19,13038,81
2026-05-21,16885,101
2026-05-22,18062,107
2026-05-23,18952,111
2026-05-25,20242,112
2026-05-27,23660,124
2026-05-28,25548,151
2026-05-29,28287,185
2026-05-30,29096,209
2026-06-01,30561,232
2026-06-02,32381,282
2026-06-03,34312,293
2026-06-04,35894,302
2026-06-05,38713,316
2026-06-06,39424,319
2026-06-08,40693,330
2026-06-09,42579,338
2026-06-10,44678,345
2026-06-11,46677,353
2026-06-12,52912,358
2026-06-13,54824,359
2026-06-15,57815,363
2026-06-16,60974,370
2026-06-17,63245,378
2026-06-18,65466,386
2026-06-19,68923,398
2026-06-21,70138,401
2026-06-22,72316,404
2026-06-23,76665,416
2026-06-24,78696,421
2026-06-25,79846,425
2026-06-26,79887,426
2026-06-27,79900,426
2026-06-29,79966,426
2026-07-01,80029,427
2026-07-02,80048,427
2026-07-03,80053,427
2026-07-04,80055,427
2026-07-06,80090,428
2026-07-07,80100,428
2026-07-08,80115,428
2026-07-09,80127,429
2026-07-10,80140,429
2026-07-11,80144,429
2026-07-13,80177,429
2026-07-14,80195,431
2026-07-15,80213,432
2026-07-16,80228,432
2026-07-17,80237,432
2026-07-18,80241,432
2026-07-19,80257,433
