date,asset_downloads,sha512sum_downloads
2025-10-25,8251,43
2025-10-26,8256,43
2025-10-27,8258,43
2025-10-28,8263,43
2025-10-29,8268,43
2025-10-30,8271,43
2025-10-31,8273,43
2025-11-01,8276,43
2025-11-02,8278,43
2025-11-03,8279,43
2025-11-04,8282,43
2025-11-05,8287,43
2025-11-06,8288,43
2025-11-07,8289,43
2025-11-08,8291,43
2025-11-09,8295,43
2025-11-10,8297,43
2025-11-11,8302,43
2025-11-12,8310,43
2025-11-13,8312,43
2025-11-14,8313,43
2025-11-15,8315,43
2025-11-16,8316,43
2025-11-17,8320,43
2025-11-18,8323,45
2025-11-19,8324,45
2025-11-20,8327,45
2025-11-21,8329,45
2025-11-22,8330,45
2025-11-23,8334,45
2025-11-24,8337,45
2025-11-25,8340,45
2025-11-26,8342,45
2025-11-27,8345,45
2025-11-28,8347,45
2025-11-29,8349,45
2025-11-30,8351,45
2025-12-01,8355,45
2025-12-02,8358,45
2025-12-03,8361,45
2025-12-04,8363,45
2025-12-05,8366,45
2025-12-06,8368,45
2025-12-07,8371,45
2025-12-08,8374,45
2025-12-09,8378,45
2025-12-10,8382,45
2025-12-11,8386,45
2025-12-12,8388,45
2025-12-13,8392,45
2025-12-14,8396,45
2025-12-15,8399,45
2025-12-16,8403,45
2025-12-17,8405,45
2025-12-18,8409,45
2025-12-19,8411,45
2025-12-20,8413,45
2025-12-21,8414,45
2025-12-22,8418,45
2025-12-23,8420,45
2025-12-24,8425,45
2025-12-25,8426,45
2025-12-26,8428,45
2025-12-27,8431,45
2025-12-28,8433,45
2025-12-29,8435,45
2025-12-30,8437,45
2025-12-31,8438,45
2026-01-01,8440,45
2026-01-02,8441,45
2026-01-03,8443,45
2026-01-04,8448,45
2026-01-05,8451,45
2026-01-06,8454,45
2026-01-07,8463,46
2026-01-08,8467,46
2026-01-09,8471,46
2026-01-10,8474,46
2026-01-11,8477,46
2026-01-12,8478,46
2026-01-13,8484,46
2026-01-14,8490,46
2026-01-15,8491,46
2026-01-16,8491,46
2026-01-17,8493,46
2026-01-18,8496,46
2026-01-19,8501,46
2026-01-20,8508,46
2026-01-21,8510,46
2026-01-22,8514,46
2026-01-23,8518,46
2026-01-24,8520,46
2026-01-25,8525,46
2026-01-26,8530,47
2026-01-27,8540,47
2026-01-28,8545,47
2026-01-29,8548,47
2026-01-30,8556,48
2026-01-31,8557,48
2026-02-01,8560,48
2026-02-02,8565,48
2026-02-03,8567,49
2026-02-04,8571,49
2026-02-05,8573,49
2026-02-06,8576,49
2026-02-07,8578,49
2026-02-08,8580,50
2026-02-09,8581,50
2026-02-10,8583,50
2026-02-15,8598,50
2026-02-16,8599,50
2026-02-17,8609,50
2026-02-18,8613,50
2026-02-19,8617,50
2026-02-20,8621,50
2026-02-21,8622,50
2026-02-22,8626,50
2026-02-23,8628,50
2026-02-24,8630,50
2026-02-25,8632,50
2026-02-26,8633,50
2026-02-27,8636,50
2026-02-28,8638,50
2026-03-01,8643,50
2026-03-02,8646,50
2026-03-03,8646,50
2026-03-04,8648,50
2026-03-05,8652,50
2026-03-06,8655,50
2026-03-07,8656,50
2026-03-08,8658,50
2026-03-09,8662,50
2026-03-10,8664,50
