date,asset_downloads,sha512sum_downloads
2026-06-25,785,40
2026-06-26,1981,46
2026-06-27,2446,49
2026-06-29,4705,57
2026-07-01,4981,58
2026-07-02,4995,58
2026-07-03,5000,58
2026-07-04,5002,58
2026-07-06,5054,58
2026-07-07,5080,58
2026-07-08,5108,58
2026-07-09,5119,58
2026-07-10,5127,58
2026-07-11,5133,58
2026-07-13,5155,58
2026-07-14,5165,58
2026-07-15,5177,58
2026-07-16,5188,58
2026-07-17,5201,58
2026-07-18,5204,58
2026-07-19,5208,58
2026-07-20,5223,58
2026-07-21,5234,58
2026-07-22,5251,58
2026-07-23,5259,58
2026-07-24,5265,58
2026-07-25,5271,58
2026-07-27,5290,58
2026-07-28,5297,58
2026-07-29,5308,58
2026-07-30,5313,58
2026-07-31,5317,58
2026-08-01,5321,58
2026-08-03,5330,58
2026-08-04,5345,59
2026-08-05,5349,59
2026-08-06,5359,59
2026-08-07,5362,59
2026-08-08,5364,59
2026-08-09,5367,59
2026-08-10,5378,59
2026-08-11,5387,59
2026-08-12,5393,59
2026-08-13,5404,59
2026-08-14,5410,59
2026-08-15,5413,59
2026-08-16,5420,59
2026-08-17,5433,59
2026-08-18,5440,59
2026-08-19,5449,59
2026-08-20,5468,59
2026-08-21,5484,59
2026-08-22,5488,59
