date,asset_downloads,sha512sum_downloads
2025-11-26,43,4
2025-11-27,166,6
2025-11-28,274,7
2025-11-29,393,7
2025-11-30,500,8
2025-12-01,628,9
2025-12-02,746,16
2025-12-03,860,16
2025-12-04,974,16
2025-12-05,1081,16
2025-12-06,1184,16
2025-12-07,1287,17
2025-12-08,1387,18
2025-12-09,1489,19
2025-12-10,1595,19
2025-12-11,2043,2132
2025-12-12,2409,5675
2025-12-13,2592,7925
2025-12-14,2868,10928
2025-12-15,3269,15702
2025-12-16,3610,20811
2025-12-17,3938,25899
2025-12-18,4153,28158
2025-12-19,4353,29155
2025-12-20,4476,29371
2025-12-21,4636,30169
2025-12-22,4854,32407
2025-12-23,5057,34282
2025-12-24,5220,36081
2025-12-25,5343,37031
2025-12-26,5455,37170
2025-12-27,5576,37495
2025-12-28,5729,38238
2025-12-29,5913,39704
2025-12-30,6060,41242
2025-12-31,6183,42674
2026-01-01,6307,43960
2026-01-02,6448,45868
2026-01-03,6573,47478
2026-01-04,6730,49542
2026-01-05,6949,53186
2026-01-06,7159,56849
2026-01-07,7352,60680
2026-01-08,7522,63083
2026-01-09,7693,64061
2026-01-10,7813,64813
2026-01-11,7938,65272
2026-01-12,8104,65817
2026-01-13,8259,66708
2026-01-14,8421,67805
2026-01-15,8587,69556
2026-01-16,8733,71660
2026-01-17,8851,73057
2026-01-18,8986,74870
2026-01-19,9111,76780
2026-01-20,9165,78998
2026-01-21,9229,81062
2026-01-22,9291,82847
2026-01-23,9310,83826
2026-01-24,9319,84816
