date,asset_downloads,sha512sum_downloads
2025-11-26,79,6
2025-11-27,262,7
2025-11-28,409,7
2025-11-29,481,7
2025-11-30,578,8
2025-12-01,768,8
2025-12-02,958,15
2025-12-03,1106,15
2025-12-04,1251,15
2025-12-05,1379,16
2025-12-06,1442,16
2025-12-07,1549,18
2025-12-08,1782,19
2025-12-09,1989,19
2025-12-10,2200,19
2025-12-11,2407,19
2025-12-12,2514,19
2025-12-13,2584,19
2025-12-14,2690,19
2025-12-15,2894,20
2025-12-16,3070,22
2025-12-17,3242,23
2025-12-18,3431,23
2025-12-19,3583,24
2025-12-20,3647,24
2025-12-21,3732,24
2025-12-22,3859,24
2025-12-23,4006,24
2025-12-24,4094,25
2025-12-25,4161,25
2025-12-26,4227,25
2025-12-27,4286,25
2025-12-28,4357,26
2025-12-29,4486,26
2025-12-30,4601,27
2025-12-31,4667,27
2026-01-01,4736,27
2026-01-02,4826,27
2026-01-03,4891,27
2026-01-04,5000,27
2026-01-05,5155,27
2026-01-06,5336,27
2026-01-07,5541,32
2026-01-08,5710,32
2026-01-09,5833,33
2026-01-10,5912,36
2026-01-11,6004,36
2026-01-12,6177,37
2026-01-13,6377,37
2026-01-14,6578,37
2026-01-15,6765,40
2026-01-16,6883,40
2026-01-17,6940,40
2026-01-18,7029,43
2026-01-19,7192,44
2026-01-20,7203,44
2026-01-21,7208,47
2026-01-22,7213,47
2026-01-23,7214,50
2026-01-24,7215,53
2026-01-25,7222,53
2026-01-26,7227,54
2026-01-27,7237,54
2026-01-28,7241,54
2026-01-29,7249,54
2026-01-30,7256,55
2026-01-31,7257,55
2026-02-01,7261,56
2026-02-02,7270,56
2026-02-03,7279,57
2026-02-04,7283,57
2026-02-05,7286,57
2026-02-06,7291,57
2026-02-07,7293,57
2026-02-08,7294,57
2026-02-09,7300,57
2026-02-10,7306,57
2026-02-15,7326,57
2026-02-16,7329,57
2026-02-17,7336,57
2026-02-18,7339,57
2026-02-19,7346,57
2026-02-20,7350,57
2026-02-21,7351,57
2026-02-22,7353,57
2026-02-23,7361,57
2026-02-24,7372,57
2026-02-25,7373,57
2026-02-26,7378,57
2026-02-27,7379,57
2026-02-28,7382,57
2026-03-01,7383,57
2026-03-02,7385,57
2026-03-03,7388,57
2026-03-04,7392,58
2026-03-05,7396,58
2026-03-06,7397,58
2026-03-07,7400,58
2026-03-08,7401,58
2026-03-09,7404,58
2026-03-10,7409,58
2026-03-11,7410,58
2026-03-12,7413,58
2026-03-13,7416,58
2026-03-14,7417,58
2026-03-15,7418,58
2026-03-16,7421,58
2026-03-17,7422,58
2026-03-18,7424,58
2026-03-19,7424,58
2026-03-20,7425,58
2026-03-21,7426,58
2026-03-22,7426,58
2026-03-23,7427,58
2026-03-24,7430,58
2026-03-25,7431,58
2026-03-26,7443,58
2026-03-27,7444,58
2026-03-28,7446,58
2026-03-29,7449,58
2026-03-30,7451,58
2026-03-31,7452,58
2026-04-01,7456,58
2026-04-02,7457,58
2026-04-03,7458,58
2026-04-04,7461,58
2026-04-05,7462,58
2026-04-06,7468,58
2026-04-07,7470,58
2026-04-08,7473,58
2026-04-09,7474,58
2026-04-10,7475,58
2026-04-11,7478,58
2026-04-12,7481,58
2026-04-13,7486,58
2026-04-14,7489,58
2026-04-15,7490,58
2026-04-16,7491,58
2026-04-17,7498,58
2026-04-18,7499,58
2026-04-19,7502,58
2026-04-20,7506,58
2026-04-21,7510,58
2026-04-22,7518,58
2026-04-23,7519,58
2026-04-24,7520,58
2026-04-25,7526,59
2026-04-26,7526,59
2026-04-27,7528,59
2026-04-28,7530,59
2026-04-29,7531,59
2026-04-30,7532,59
2026-05-01,7533,59
