date,asset_downloads,sha512sum_downloads
2025-10-25,2895,8
2025-10-26,2897,8
2025-10-27,2898,8
2025-10-28,2900,8
2025-10-29,2901,8
2025-10-30,2902,8
2025-10-31,2903,8
2025-11-01,2904,8
2025-11-02,2905,8
2025-11-03,2906,8
2025-11-04,2907,8
2025-11-05,2908,8
2025-11-06,2909,8
2025-11-07,2910,8
2025-11-08,2911,8
2025-11-09,2912,8
2025-11-10,2913,8
2025-11-11,2914,8
2025-11-12,2915,8
2025-11-13,2916,8
2025-11-14,2917,8
2025-11-15,2918,8
2025-11-16,2919,8
2025-11-17,2920,8
2025-11-18,2921,8
2025-11-19,2922,8
2025-11-20,2923,8
2025-11-21,2924,8
2025-11-22,2925,8
2025-11-23,2926,8
2025-11-24,2927,8
2025-11-25,2928,8
2025-11-26,2929,8
2025-11-27,2930,8
2025-11-28,2931,8
2025-11-29,2932,8
2025-11-30,2932,8
2025-12-01,2933,8
2025-12-02,2934,8
2025-12-03,2935,8
2025-12-04,2936,8
2025-12-05,2937,8
2025-12-06,2938,8
2025-12-07,2939,8
2025-12-08,2940,8
2025-12-09,2941,8
2025-12-10,2942,8
2025-12-11,2943,8
2025-12-12,2944,8
2025-12-13,2945,8
2025-12-14,2946,8
2025-12-15,2947,8
2025-12-16,2948,8
2025-12-17,2949,8
2025-12-18,2950,8
2025-12-19,2951,8
2025-12-20,2952,8
2025-12-21,2953,8
2025-12-22,2954,8
2025-12-23,2955,8
2025-12-24,2956,8
2025-12-25,2957,8
2025-12-26,2958,8
2025-12-27,2959,8
2025-12-28,2960,8
2025-12-29,2961,8
2025-12-30,2962,8
