date,asset_downloads,sha512sum_downloads
2025-10-31,48,6
2025-11-01,127,7
2025-11-02,256,7
2025-11-03,528,10
2025-11-04,783,11
2025-11-05,1001,11
2025-11-06,1248,11
2025-11-07,1408,11
2025-11-08,1483,11
2025-11-09,1606,11
2025-11-10,1859,11
2025-11-11,2084,11
2025-11-12,2314,11
2025-11-13,2565,11
2025-11-14,2718,11
2025-11-15,2794,11
2025-11-16,2920,11
2025-11-17,3159,11
2025-11-18,3389,12
2025-11-19,3595,13
2025-11-20,3832,13
2025-11-21,3991,13
2025-11-22,4085,14
2025-11-23,4210,14
2025-11-24,4410,14
2025-11-25,4610,14
2025-11-26,4750,14
2025-11-27,4757,14
2025-11-28,4760,14
2025-11-29,4761,14
2025-11-30,4761,14
2025-12-01,4763,14
2025-12-02,4771,14
2025-12-03,4777,14
2025-12-04,4781,14
2025-12-05,4784,14
2025-12-06,4786,14
2025-12-07,4795,14
2025-12-08,4798,14
2025-12-09,4807,14
2025-12-10,4808,14
2025-12-11,4809,14
2025-12-12,4810,14
2025-12-13,4813,14
2025-12-14,4814,14
2025-12-15,4815,14
2025-12-16,4821,14
2025-12-17,4824,14
2025-12-18,4829,14
2025-12-19,4836,14
2025-12-20,4837,14
2025-12-21,4838,14
2025-12-22,4844,14
2025-12-23,4847,14
2025-12-24,4852,14
2025-12-25,4853,14
2025-12-26,4854,14
2025-12-27,4855,14
2025-12-28,4858,14
2025-12-29,4859,14
2025-12-30,4860,14
2025-12-31,4861,14
2026-01-01,4862,14
2026-01-02,4865,14
2026-01-03,4867,14
2026-01-04,4874,14
2026-01-05,4875,14
2026-01-06,4879,14
2026-01-07,4883,15
2026-01-08,4887,15
2026-01-09,4890,15
2026-01-10,4897,15
2026-01-11,4902,15
2026-01-12,4915,15
2026-01-13,4925,15
2026-01-14,4928,15
2026-01-15,4931,15
2026-01-16,4933,15
2026-01-17,4934,15
2026-01-18,4935,15
2026-01-19,4940,15
2026-01-20,4943,15
2026-01-21,4946,15
2026-01-22,4947,15
2026-01-23,4948,15
2026-01-24,4949,15
2026-01-25,4951,15
2026-01-26,4957,16
2026-01-27,4959,16
2026-01-28,4960,16
2026-01-29,4965,16
2026-01-30,4971,17
2026-01-31,4972,17
2026-02-01,4977,18
2026-02-02,4981,18
2026-02-03,4983,19
2026-02-04,4990,19
2026-02-05,4993,19
2026-02-06,4996,19
2026-02-07,4998,19
2026-02-08,4999,19
2026-02-09,5002,19
2026-02-10,5006,19
2026-02-15,5011,19
2026-02-16,5012,19
2026-02-17,5015,19
2026-02-18,5018,19
2026-02-19,5021,19
2026-02-20,5024,19
2026-02-21,5025,19
2026-02-22,5026,19
2026-02-23,5030,19
2026-02-24,5031,19
2026-02-25,5033,19
2026-02-26,5035,19
2026-02-27,5036,19
2026-02-28,5038,19
2026-03-01,5040,19
2026-03-02,5041,19
2026-03-03,5042,19
2026-03-04,5044,20
2026-03-05,5046,20
2026-03-06,5049,20
2026-03-07,5050,20
2026-03-08,5052,20
2026-03-09,5054,20
2026-03-10,5057,20
2026-03-11,5060,20
2026-03-12,5065,20
2026-03-13,5065,20
2026-03-14,5066,20
2026-03-15,5067,20
2026-03-16,5068,20
2026-03-17,5069,20
2026-03-18,5069,20
2026-03-19,5069,20
2026-03-20,5070,20
2026-03-21,5071,20
2026-03-22,5071,20
2026-03-23,5072,20
2026-03-24,5075,20
2026-03-25,5076,20
2026-03-26,5080,20
2026-03-27,5081,20
2026-03-28,5084,20
2026-03-29,5085,20
2026-03-30,5088,20
2026-03-31,5089,20
2026-04-01,5092,20
2026-04-02,5093,20
2026-04-03,5095,20
2026-04-04,5098,20
2026-04-05,5099,20
2026-04-06,5103,20
2026-04-07,5109,20
2026-04-08,5110,20
2026-04-09,5113,20
2026-04-10,5115,20
2026-04-11,5119,20
2026-04-12,5120,20
2026-04-13,5123,20
2026-04-14,5124,20
2026-04-15,5129,20
2026-04-16,5130,20
2026-04-17,5132,20
2026-04-18,5133,20
2026-04-19,5134,20
2026-04-20,5138,20
2026-04-21,5140,20
2026-04-22,5142,20
2026-04-23,5143,20
2026-04-24,5144,20
2026-04-25,5144,20
2026-04-26,5144,20
2026-04-27,5146,20
2026-04-28,5148,20
2026-04-29,5149,20
2026-04-30,5150,20
2026-05-01,5151,20
2026-05-02,5153,20
2026-05-03,5154,20
2026-05-04,5159,20
2026-05-05,5160,20
2026-05-06,5161,20
2026-05-07,5163,20
2026-05-08,5168,20
2026-05-09,5169,20
2026-05-11,5172,20
2026-05-12,5175,20
2026-05-13,5176,20
2026-05-14,5178,20
2026-05-15,5179,20
2026-05-16,5180,20
2026-05-18,5183,20
2026-05-19,5189,20
2026-05-21,5191,20
2026-05-22,5192,20
2026-05-23,5193,20
2026-05-25,5194,20
2026-05-27,5198,20
2026-05-28,5201,20
2026-05-29,5204,20
2026-05-30,5205,20
2026-06-01,5208,21
2026-06-02,5209,21
2026-06-03,5210,21
2026-06-04,5212,21
2026-06-05,5215,21
2026-06-06,5218,21
2026-06-08,5222,21
